n/a,secondary,48.8909459,2.2421353
Boulevard Aristide Briand,primary,48.8746892,2.4548556
Rue de Surène,residential,48.8704215,2.3226987
Rue des Moulins,residential,48.8532339,2.4658743
Place de la Concorde,primary,48.8659190,2.3199539
Avenue Danton,tertiary,48.8542389,2.4590990
Rue de la Présentation,residential,48.8711319,2.3766918
Rue des Moulins,residential,48.8527107,2.4675637
Quai du Louvre,primary,48.8584826,2.3424643
Rue de Javel,residential,48.8425693,2.2895714
Rue de Silly,secondary,48.8347779,2.2327945
Rue Westermeyer,secondary,48.8168848,2.3919798
Rue Lefebvre,residential,48.8314490,2.2920306
Quai de Valmy,tertiary,48.8792447,2.3667510
Avenue du Général Leclerc,residential,48.8306867,2.2347005
Avenue Jean Jaurès,primary,48.8892666,2.3948744
Boulevard Ornano,primary,48.8916826,2.3495770
Boulevard Exelmans,residential,48.8406978,2.2657920
Avenue de Versailles,primary,48.8470039,2.2733049
Rue du Faubourg du Temple,tertiary,48.8689103,2.3678379
Rue Gabriel Péri,secondary,48.8188735,2.3171627
Rue du Parc,secondary,48.8956402,2.4434011
Rue du Parc,secondary,48.8973796,2.4426817
Rue Henri Regnault,residential,48.8923831,2.2442815
Place du Colonel Fabien,primary,48.8777573,2.3706355
Allées Gambetta,residential,48.9020087,2.3090254
Rue Jean Jaurès,tertiary,48.8855743,2.2508226
Rue de Lancry,residential,48.8726588,2.3634050
Quai de Dion Bouton,primary,48.8855512,2.2511816
Quai de Valmy,tertiary,48.8731892,2.3635294
Rue Ybry,residential,48.8882183,2.2607794
Avenue Charles de Gaulle,residential,48.8855996,2.2586213
Place du 25 Août 1944,primary,48.8228483,2.3253222
Rue de Bezons,secondary,48.8946516,2.2505561
Rue de Cléry,residential,48.8683155,2.3472465
Allée de Longchamp,primary,48.8683015,2.2527018
Rue des Orteaux,residential,48.8570723,2.3981310
Rue Clisson,residential,48.8312512,2.3664010
Rue des Clos Français,residential,48.8660860,2.4348800
Boulevard Paul Vaillant-Couturier,primary,48.8180806,2.3979188
n/a,residential,48.8187196,2.3182391
Rue Henri Martin,residential,48.8799522,2.2401346
Avenue Albert de Mun,residential,48.8626404,2.2923851
Avenue Jean Baptiste Clément,secondary,48.8461074,2.2375758
Rue Watt,residential,48.8274932,2.3810821
Rue de Saussure,residential,48.8861031,2.3140139
Rue du Cotentin,residential,48.8386593,2.3141194
Rond-Point du Pont Mirabeau,secondary,48.8462301,2.2771646
n/a,residential,48.8179557,2.3582801
Rue Saint-Denis,residential,48.8686947,2.4611097
Rue Vivienne,residential,48.8663366,2.3386680
Rue des Petits Pères,residential,48.8660784,2.3397732
Rue des Frères Chapelle,residential,48.8173279,2.2864017
Rue Victor Hugo,secondary,48.8207444,2.3887827
Rue Esnault Pelterie,residential,48.8306970,2.2338632
Avenue de Saint-Maurice,secondary,48.8242262,2.4199675
Place des Victoires,tertiary,48.8658507,2.3414499
Rue Sarasate,residential,48.8424506,2.2869862
Place des Victoires,tertiary,48.8656396,2.3408730
Place de la Concorde,primary,48.8655446,2.3206958
Avenue des Champs-Élysées,primary,48.8714486,2.3023667
Place de la Madeleine,secondary,48.8700065,2.3236325
Rue Couchot,residential,48.8318710,2.2329983
Boulevard du Général Martial Valin,primary,48.8381302,2.2707694
Rue de Courcelles,tertiary,48.8781172,2.3050954
Rue Paul Chatrousse,residential,48.8871025,2.2598208
Rue de Courcelles,tertiary,48.8779775,2.3053723
Boulevard Malesherbes,secondary,48.8701858,2.3231976
Place du Docteur Paul Michaux,residential,48.8382578,2.2556957
Rue Louis Rouquier,residential,48.8930770,2.2927289
Rue de Paris,residential,48.8404788,2.2428156
Rue Lucien Piron,residential,48.8779022,2.4655441
n/a,primary_link,48.8444706,2.3644952
Rue Ybry,residential,48.8874451,2.2601243
n/a,residential,48.9015222,2.3346966
Avenue de Tourville,secondary,48.8539130,2.3102995
Rue Robert Esnault-Pelterie,residential,48.8614064,2.3150152
Rue d'Alésia,secondary,48.8272003,2.3367100
Rue de la Convention,secondary,48.8418375,2.2862907
Rue Cabanis,residential,48.8302904,2.3404694
Rue de Billancourt,residential,48.8352331,2.2369827
Rue de la Mare,residential,48.8716473,2.3901789
Rue Cabanis,residential,48.8302846,2.3413010
Rue Lacroix,residential,48.8914612,2.3238459
Rue Hélène Brion,residential,48.8276081,2.3796528
Rond-Point du Pont Mirabeau,primary,48.8457247,2.2770179
Rue du Croissant,residential,48.8687793,2.3446441
Rue du Sentier,residential,48.8682508,2.3455320
Boulevard Bourdon,primary,48.8965600,2.2730086
Rue Eugène et Marie-Louise Cornet,residential,48.8916977,2.4059084
Rue Marguerite Boucicaut,residential,48.8421629,2.2866598
Rue des Apennins,residential,48.8917226,2.3230341
Rue Dugommier,residential,48.8393207,2.3901036
Rue de Silly,tertiary,48.8308625,2.2346651
Rue Bernard Palissy,residential,48.8823787,2.2282179
Boulevard Garibaldi,secondary,48.8453563,2.3110164
Villa Marguerite,residential,48.8311034,2.2829836
Boulevard de la Tour Maubourg,tertiary,48.8533773,2.3095449
Avenue de Lowendal,tertiary,48.8535185,2.3097623
Square Bolívar,residential,48.8752294,2.3823057
Rue Guy Môquet,tertiary,48.8918981,2.3221095
n/a,secondary,48.8784462,2.2424635
Place Marc Sangnier,residential,48.8821868,2.4275687
Boulevard du Général Leclerc,residential,48.8935045,2.2671408
Boulevard de Belleville,primary,48.8682635,2.3813753
Rue André Joineau,tertiary,48.8879799,2.4037691
Rue Marjolin,residential,48.8991062,2.2891861
Rue Collange,residential,48.8992562,2.2894382
Rue Louis Blanc,residential,48.8826957,2.3621783
Pont de la Folie,primary,48.8997363,2.4415245
Rue de Bellevue,residential,48.8343908,2.2310712
Rue Sauffroy,residential,48.8917095,2.3212138
Rue de Stalingrad,primary,48.8574086,2.4442717
Rue de Lourmel,residential,48.8406575,2.2841595
Rue de Sèvres,tertiary,48.8341240,2.2284725
Avenue Gallieni,tertiary,48.8974077,2.4621380
Rue de Verdun,tertiary,48.8764964,2.2326838
Rue Sadi-Lecointe,residential,48.8802742,2.3742056
Passage de la Brie,residential,48.8806948,2.3728095
Rue Cavendish,residential,48.8816931,2.3810738
Place de la Bataille de Stalingrad,primary,48.8827508,2.3702948
Place de la Bataille de Stalingrad,primary,48.8828303,2.3697492
Boulevard de la Villette,primary,48.8814847,2.3700477
Rue de Crimée,residential,48.8888238,2.3788831
Rue de l'Ourcq,residential,48.8923126,2.3791306
Rue Philippe de Girard,tertiary,48.8814274,2.3618773
Rue Jean Jaurès,tertiary,48.8970720,2.4617561
Rue Joseph de Maistre,residential,48.8861712,2.3338279
Boulevard de Rochechouart,residential,48.8831943,2.3467868
Avenue Georges Pompidou,residential,48.8991411,2.2828380
Boulevard Ney,primary,48.8975320,2.3292785
Place Arnault Tzanck,secondary,48.8987327,2.3236018
Avenue de New York,secondary,48.8599963,2.2907774
Rue du Croissant,residential,48.8685509,2.3456135
Rue de Silly,secondary,48.8343755,2.2329719
Rue Montmartre,tertiary,48.8691427,2.3431706
Avenue de la Porte de la Villette,primary,48.9000967,2.3882963
Avenue de Flandre,primary,48.8931716,2.3798518
Rue Montéra,residential,48.8453890,2.4091563
Allée du Bord de l'Eau,primary,48.8665345,2.2317138
Rue de Colombes,secondary,48.9010989,2.2562944
Rue de Colombes,secondary,48.9012188,2.2562784
Rue Ledru-Rollin,residential,48.8712858,2.2300582
Rue Soyer,residential,48.8870094,2.2627777
Avenue du Général Leclerc,primary,48.8297566,2.2313942
Avenue du Général Gallieni,secondary,48.8202603,2.2289492
Boulevard Rouget de Lisle,tertiary,48.8602859,2.4393002
Boulevard Rouget de Lisle,tertiary,48.8604475,2.4394664
Rue Robert Planquette,residential,48.8851195,2.3340570
Rue de Brément,secondary,48.8876479,2.4639935
Rue Auguste Gervais,secondary,48.8221541,2.2734860
n/a,primary_link,48.8987097,2.3605474
Rue des Bergers,residential,48.8438110,2.2819190
Avenue de la Porte de Saint-Cloud,primary,48.8386400,2.2546321
Place du Maroc,tertiary,48.8866020,2.3690744
Rue Philippe de Girard,tertiary,48.8806139,2.3620006
Rue du Château Landon,tertiary,48.8802416,2.3622501
Rue du Faubourg Saint-Martin,secondary,48.8789295,2.3623042
Rue des Laitières,residential,48.8488910,2.4267174
Avenue de la Résistance,secondary,48.8618654,2.4370526
Quai Jean Compagnon,primary,48.8195330,2.3982355
Quai Jean Compagnon,primary,48.8185082,2.4004291
Rue de Sèvres,secondary,48.8452898,2.3114708
Place Jean Coquelin,tertiary,48.8961245,2.4607872
Rue Hégésippe Moreau,residential,48.8871750,2.3271552
Boulevard Berthier,primary,48.8882247,2.3002323
Rue des Bergers,residential,48.8415611,2.2799729
Boulevard Gabriel Péri,secondary,48.8191936,2.3029604
Rue des Maraîchers,residential,48.8525139,2.4067009
Boulevard Gabriel Péri,secondary,48.8191935,2.3028838
Rue Joseph Liouville,residential,48.8449317,2.2976397
Place du Maroc,tertiary,48.8864249,2.3691574
n/a,residential,48.8312907,2.2672411
Avenue Pierre Larousse,secondary,48.8222496,2.3036487
Boulevard de Strasbourg,residential,48.8752539,2.3575257
Boulevard de Strasbourg,residential,48.8756302,2.3576784
n/a,residential,48.8335952,2.2672317
Rue du Chemin Vert,tertiary,48.8569394,2.3682244
Rue du Chemin Vert,tertiary,48.8571169,2.3688565
Cours la Reine,residential,48.8649110,2.3103202
Impasse Larmeroux,residential,48.8185036,2.2850183
Rue Ramponeau,residential,48.8715607,2.3810790
Rue Barbès,secondary,48.8180980,2.3743204
Pont d'Iéna,primary,48.8593587,2.2928961
Rue Ganneron,residential,48.8867485,2.3277884
Rue Cavallotti,residential,48.8863200,2.3281886
Rue du 8 Mai 1945,secondary,48.8762381,2.3580714
Rue Vercingétorix,tertiary,48.8301485,2.3076050
Place du 25 Août 1944,primary,48.8227744,2.3255284
Rue Mendelssohn,residential,48.8558928,2.4102993
Rue Léontine,residential,48.8434294,2.2785263
Rue Gutenberg,residential,48.8428185,2.2800120
Rue du Professeur Florian Delbarre,residential,48.8398513,2.2717593
Rue François Arago,residential,48.8543302,2.4275308
Rue Kenny Clarke,residential,48.8541116,2.4266715
Rue Kenny Clarke,residential,48.8530641,2.4269049
Rue Yves Kermen,tertiary,48.8299612,2.2353600
Rue Didot,tertiary,48.8283807,2.3160628
Place Charles Fillion,residential,48.8881249,2.3164788
Boulevard Victor Hugo,secondary,48.9012495,2.3165984
Rue Halévy,secondary,48.8714680,2.3324822
Avenue de Gravelle,tertiary,48.8232781,2.4303007
Rue Charles Baudelaire,residential,48.8489975,2.3764611
Rue Boulitte,residential,48.8282166,2.3170147
Rue Didot,tertiary,48.8285906,2.3163735
Avenue d'Ivry,secondary,48.8229929,2.3663429
Rue Henri Savignac,residential,48.8222346,2.2322805
Rue Troyon,primary,48.8222369,2.2322006
Boulevard Saint-Germain,primary,48.8539513,2.3327145
Rue Henri Savignac,residential,48.8222019,2.2323633
Rue Yves Kermen,tertiary,48.8307917,2.2347077
Passage Victor Marchand,tertiary,48.8287643,2.3426946
Boulevard Diderot,secondary,48.8460755,2.3756897
Avenue de la Porte de La Chapelle,primary,48.9015626,2.3584643
Rue de l'Aqueduc,residential,48.8808080,2.3605523
Rue de l'Aqueduc,residential,48.8813795,2.3617754
Rue du Château Landon,tertiary,48.8819114,2.3629175
Rue Legendre,residential,48.8919306,2.3261795
