Quiet Dream Avenue,32.3069846,-111.0158784,residential,2161770659,
West Leawood Drive,32.2417343,-111.0255007,residential,569639914,
n/a,32.2448084,-110.8252482,residential,175375355,
Pan Tak Street,32.1176182,-110.9631141,residential,175375401,
n/a,32.2066028,-111.0352197,residential,1312556104,
West Nahagio Daha Wog,32.1315890,-111.0173999,residential,175375463,
East Drexel Road,32.1486229,-110.9534400,tertiary,3421504674,
Plate Drive,32.1467779,-110.9534345,residential,3421504675,
West Prince Road,32.2719835,-110.9730713,secondary,175375528,
Craycroft Road,32.1916478,-110.8752480,residential,1716258011,
North Limberlost Circle,32.2851230,-110.9734741,residential,175375592,
East Linden Street,32.2452783,-110.8954924,residential,175375600,
East Seneca Street,32.2470522,-110.8955155,residential,175375605,
East Duncan Street,32.2488035,-110.8955246,residential,175375608,
North Madelyn Circle,32.2499770,-110.8958185,residential,175375618,
East Grant Road,32.2506086,-110.8958243,secondary,175375621,
South Craycroft Road,32.2169521,-110.8752679,secondary,175375630,
South Craycroft Road,32.1921551,-110.8752697,secondary,1716258073,
West Calle Guadalajara,32.1834382,-111.0038840,residential,175375687,
East Stella Road,32.1820236,-110.7897134,residential,2501117287,
East Stella Road,32.1823984,-110.7878443,residential,2501117290,
East Stella Road,32.1827795,-110.7864325,residential,2501117291,
South Bonanza Avenue,32.1829006,-110.7812129,residential,2501117292,
East Little Bear Place,32.2563333,-110.8039794,residential,175375725,
East Stella Road,32.1828376,-110.7821670,residential,2501117294,
East Stella Road,32.1828440,-110.7838466,residential,2501117295,
North Camino del Conde,32.3110093,-110.8989317,residential,2493252978,
South Bonanza Avenue,32.1841609,-110.7811668,residential,2501117300,
South Bonanza Avenue,32.1848956,-110.7811697,residential,2501117301,
South Bonanza Avenue,32.1869486,-110.7811702,residential,2501117304,
South Bonanza Avenue,32.1881578,-110.7811723,residential,2501117306,
South Bonanza Avenue,32.1893698,-110.7811730,residential,2501117307,
South Bonanza Avenue,32.1918195,-110.7813177,residential,2501117309,
West Ironwood Hill Drive,32.2506732,-111.0222633,secondary,175375744,
West Ironwood Hill Drive,32.2506720,-111.0230460,secondary,175375747,
East Tearney Place,32.2497992,-110.9161746,residential,3453748623,
West Ironwood Hill Drive,32.2507120,-111.0316393,secondary,175375774,
West Ironwood Hill Drive,32.2507211,-111.0326371,secondary,175375776,
West Ironwood Hill Drive,32.2505153,-111.0344687,secondary,175375778,
West Ironwood Hill Drive,32.2500303,-111.0361732,secondary,175375782,
West Ironwood Hill Drive,32.2505952,-111.0399936,secondary,175375788,
West Ironwood Hill Drive,32.2507183,-111.0416864,secondary,175375790,
West Ironwood Hill Drive,32.2507187,-111.0449566,secondary,175375792,
West Ironwood Hill Drive,32.2507188,-111.0460617,secondary,175375796,
West Ironwood Hill Drive,32.2507191,-111.0545713,secondary,175375799,
West Ironwood Hill Drive,32.2507296,-111.0553716,secondary,175375801,
East Quijota Boulevard,32.1841401,-110.8654781,residential,175375875,
Olsen,32.1857350,-110.8635711,residential,175375887,
South Greasewood Road,32.2147707,-111.0202700,secondary,175375895,
West Calle Tonala,32.2149977,-111.0238487,residential,175375898,
West Calle Arandas,32.2152428,-111.0280866,residential,175375901,
Paseo del Tupo,32.2948700,-110.8696734,residential,175375948,
North Avenida Alegre,32.2312135,-111.0058154,residential,175375959,
North Avenida Calma,32.2310592,-111.0067382,residential,175375963,
North Camino Santiago,32.2309707,-111.0076447,residential,175375966,
North Kramer Avenue,32.2466924,-110.9414277,residential,175375978,
North Sierra Vista Drive,32.2441369,-110.9426327,residential,175375980,
North Kramer Avenue,32.2437955,-110.9414074,residential,175375989,
South Cardinal Avenue,32.1116159,-111.0288553,residential,175376012,
South Scott Avenue,32.2211741,-110.9697460,residential,175376020,
South Scott Avenue,32.2206559,-110.9697084,residential,175376022,
East 12th Street,32.2198760,-110.9696782,residential,175376024,
South Scott Avenue,32.2192438,-110.9696451,residential,175376027,
South Scott Avenue,32.2185028,-110.9696086,residential,175376029,
West Firebrook Road,32.3102609,-111.0254300,residential,1653868192,
South Scott Avenue,32.2172607,-110.9695091,residential,175376033,
