39.6831404,-75.7337265
39.6837957,-75.7499759
39.6893261,-75.7480074
39.6669764,-75.7753435
39.6830186,-75.7518869
39.6837566,-75.7457250
39.6837365,-75.7459183
39.6829679,-75.7516461
39.6831134,-75.7462265
39.6833475,-75.7478758
39.6840030,-75.7422170
39.6845957,-75.7434105
39.6849755,-75.7443172
39.6848502,-75.7442921
39.6853274,-75.7444958
39.6852800,-75.7444677
39.6847461,-75.7434146
39.6851104,-75.7434427
39.6836492,-75.7445345
39.6835873,-75.7451675
39.6841681,-75.7459277
39.6835107,-75.7457711
39.6837098,-75.7461410
39.6836763,-75.7462871
39.6835220,-75.7455948
39.6835009,-75.7459098
39.6831944,-75.7462921
39.6834336,-75.7466241
39.6834128,-75.7468068
39.6834026,-75.7470086
39.6833753,-75.7473696
39.6833737,-75.7475655
39.6833676,-75.7477946
39.6836028,-75.7475379
39.6835907,-75.7476740
39.6835548,-75.7477651
39.6835490,-75.7478909
39.6835338,-75.7480291
39.6833418,-75.7479749
39.6833261,-75.7481816
39.6833188,-75.7482855
39.6832996,-75.7485253
39.6832840,-75.7486981
39.6834600,-75.7491971
39.6832394,-75.7494919
39.6833880,-75.7499126
39.6833802,-75.7503009
39.6833513,-75.7504330
39.6833427,-75.7505723
39.6833098,-75.7510222
39.6831111,-75.7509829
39.6830969,-75.7510957
39.6832964,-75.7512078
39.6830109,-75.7513098
39.6832412,-75.7517006
39.6832026,-75.7520611
39.6812422,-75.7579709
39.6806260,-75.7591302
39.6795287,-75.7604256
39.6764522,-75.7639394
39.6768961,-75.7634888
39.6828802,-75.7474589
39.6765383,-75.7624650
39.6765312,-75.7625698
