34.0762169,-118.2160197
34.0766932,-118.2160126
34.1909430,-118.3305106
34.0114423,-118.4945544
34.0833871,-118.3851445
34.0169087,-118.4066108
34.1815850,-118.6037632
34.1855717,-118.3164955
34.1856243,-118.3163295
34.1882058,-118.3191305
34.1894766,-118.3197656
33.8844407,-118.4111276
34.0996138,-118.3289013
34.0998981,-118.3293304
34.0981853,-118.3275366
34.0744214,-118.3767739
34.0770679,-118.3806155
34.0832711,-118.3858713
34.2599805,-118.3152399
34.2602353,-118.3147464
34.2602359,-118.3149028
34.2601307,-118.3239256
34.2599959,-118.3233849
34.0175106,-118.4517456
34.1432267,-118.2552189
34.0619072,-118.3096159
33.9871321,-118.4734125
34.2060210,-118.2175918
33.7610739,-118.1901673
34.0339677,-118.4927478
34.0307057,-118.4836931
34.0127365,-118.4667404
34.0286219,-118.4862943
34.0309265,-118.4775052
34.0341961,-118.4924929
34.0335674,-118.4932820
34.0327921,-118.4942262
34.0327139,-118.4943378
34.0324506,-118.4950672
34.0326285,-118.4948527
34.0256433,-118.4905097
34.0257104,-118.4904465
34.0259136,-118.4901836
34.0291316,-118.4987412
34.0292668,-118.4985782
34.0291387,-118.4991961
34.0276281,-118.5005852
34.0270545,-118.5017882
34.0272463,-118.5010650
34.1017216,-118.3373325
34.0162286,-118.4956594
34.0174651,-118.4084395
34.0188595,-118.4074009
34.0226655,-118.4006804
34.0831841,-118.3262786
34.1560719,-118.3351721
34.0645693,-118.2181096
34.0662117,-118.2192511
34.0596738,-118.2369413
34.0460499,-118.2535709
34.0447642,-118.2494589
34.0470390,-118.2565671
34.0509972,-118.2447419
34.0511299,-118.2448967
34.0510825,-118.2452603
34.0499025,-118.2399704
34.0499714,-118.2400831
34.0449001,-118.2533596
34.0517217,-118.2666829
34.0448847,-118.2643484
34.0451265,-118.2654812
34.0446073,-118.2650263
34.0406343,-118.2696008
34.0440313,-118.2652323
34.0488832,-118.2609699
34.0477282,-118.2588191
34.0506093,-118.2481571
34.0479704,-118.2471827
34.0501390,-118.2485277
34.0513020,-118.2570963
34.0481231,-118.2618342
34.0525962,-118.2571993
34.0486992,-118.2589503
34.0492588,-118.2563746
34.0490405,-118.2560063
34.0491116,-118.2564869
34.0511811,-118.2558175
34.0499650,-118.2573452
34.0485569,-118.2582550
34.0486352,-118.2583666
34.1145404,-118.1564271
34.1158893,-118.1567839
34.1148945,-118.1574877
34.1148945,-118.1577023
34.1181925,-118.1898646
33.9853271,-118.4250960
34.2084819,-118.3407039
34.1557696,-118.3461499
34.1556488,-118.3469910
34.0184296,-118.4989262
34.0346826,-118.4793715
34.0463719,-118.2628977
33.8541954,-118.3799322
34.0284357,-118.4799663
34.0313726,-118.4828776
34.0302467,-118.4839609
34.0905269,-118.3457736
34.0398357,-118.4831276
34.0036789,-118.4329960
34.0484928,-118.2479520
34.0453657,-118.2529074
34.1849611,-118.3388107
34.0269269,-118.4555641
34.0486256,-118.2476319
33.8538288,-118.3806631
34.0960683,-118.3264426
34.0474525,-118.2257385
34.2592518,-118.3063392
34.2599921,-118.3160267
34.0705686,-118.4433778
34.0185284,-118.1742058
34.1160350,-118.1554577
34.1160283,-118.1533656
34.1212590,-118.2068040
34.1578394,-118.4132217
34.1144391,-118.1806849
34.1211470,-118.2045550
34.1223210,-118.2122950
34.1185330,-118.1909280
34.1160645,-118.1628412
34.0983500,-118.1556770
34.1041330,-118.1529350
34.1017630,-118.3350264
34.0335248,-118.1841025
34.0329454,-118.1839084
34.0330332,-118.1533950
34.0430002,-118.2160946
34.0511181,-118.2475744
34.0509146,-118.2476150
34.0509782,-118.2477031
34.0614649,-118.3092892
34.0614545,-118.3064040
34.0630316,-118.2722924
34.0698964,-118.2679404
34.0806010,-118.2606361
34.0775360,-118.2572057
34.0647554,-118.2491904
34.0005073,-118.1592961
34.0029793,-118.1670099
34.0030494,-118.1672222
34.0033975,-118.1677205
34.0734572,-118.2114083
34.0740599,-118.2087196
34.1018680,-118.1864660
34.0212898,-118.2824417
34.1422910,-118.2392280
34.1389280,-118.2138610
34.1395520,-118.2044700
34.0624260,-118.2358490
34.2242485,-118.2397728
34.2086564,-118.2359610
34.2053073,-118.2282228
33.9260440,-118.3966280
34.0244137,-118.4920773
34.0122044,-118.4942120
33.8894754,-118.1611269
33.8927790,-118.1598499
33.8894412,-118.1692623
33.8097027,-118.2899856
33.8102959,-118.2899511
33.8107446,-118.2908148
33.7820572,-118.2980958
34.0197502,-118.4801728
34.0168222,-118.4886552
34.1364939,-118.3518492
34.1017987,-118.3405192
34.2482947,-118.6063655
34.1020949,-118.3362729
34.0617680,-118.4480305
34.0622772,-118.4471445
34.0619255,-118.4476983
34.0624873,-118.4473927
34.1017294,-118.3382697
34.0655825,-118.2364274
34.0666824,-118.2372669
34.0291121,-118.4863511
34.0275785,-118.4881420
34.1274023,-118.2122839
33.7901126,-118.1888880
33.7901300,-118.1907443
33.7896307,-118.1766029
34.0169985,-118.2822768
34.0624774,-118.3453181
34.2045281,-118.2222669
33.8379237,-118.3855446
34.0076568,-118.1591677
34.0941377,-118.2084689
34.0958400,-118.2080524
34.0302951,-118.4615121
34.1371660,-118.1882869
33.9177859,-118.2232555
34.1826233,-118.1600908
34.0462840,-118.2492320
34.0363444,-118.6358356
34.0390737,-118.5840525
34.0398191,-118.5816215
34.1013804,-118.2930020
34.1102782,-118.2872872
34.1116128,-118.2878451
34.1106298,-118.2876600
34.1026007,-118.2920843
34.1037400,-118.2869820
34.1046906,-118.2872591
34.1040977,-118.2877982
34.1044069,-118.2916172
34.1057345,-118.2878450
34.1058565,-118.2876360
34.1062474,-118.2876131
34.1038999,-118.2872188
34.1055989,-118.2869628
34.1057370,-118.2870234
34.1057366,-118.2872578
34.1098325,-118.2877970
34.1032292,-118.2919463
34.1046247,-118.2916450
34.1019100,-118.2914656
34.1038134,-118.2916166
34.1008994,-118.2926464
34.1008727,-118.2919678
34.1021959,-118.2914227
34.0987494,-118.2915064
34.1019509,-118.2872293
34.1038190,-118.2869807
34.1073013,-118.2872817
34.1075639,-118.2872775
34.1074505,-118.2872789
34.1070398,-118.2872909
34.1091190,-118.2872781
34.1088570,-118.2872790
34.1048398,-118.2916334
34.1031740,-118.2916325
34.1031021,-118.2921523
34.1033686,-118.2875896
34.1050787,-118.2920313
34.0910473,-118.3366414
34.0908562,-118.3375641
34.0909118,-118.3418851
34.0521995,-118.3443903
34.0603749,-118.3450179
34.0480971,-118.3448570
34.1427409,-118.3945848
34.1428386,-118.3945366
34.1431027,-118.3921226
34.1416953,-118.3882226
34.1414667,-118.3874743
34.1434801,-118.3936970
33.8503747,-118.3892538
33.8445012,-118.3935619
33.8442695,-118.3956111
33.9521475,-118.1882406
33.9518496,-118.1843019
33.9518868,-118.1848499
34.0012561,-118.4831072
34.0181495,-118.4895070
34.0183407,-118.4893192
34.0190477,-118.4911431
34.0154950,-118.4901507
34.0120934,-118.4823830
34.0111729,-118.4812457
34.0120678,-118.4830468
34.0035064,-118.4720404
34.0043291,-118.4731401
34.0101190,-118.4805323
34.0104481,-118.4803445
34.0136008,-118.4847755
34.0115909,-118.4824045
34.0118043,-118.4826941
34.0675759,-118.4090283
34.0674902,-118.4091621
34.0680618,-118.4083426
34.0668311,-118.4100996
34.0655957,-118.4118591
34.0680931,-118.4072350
34.0687419,-118.4073638
34.0654535,-118.4120630
34.0653380,-118.4122776
34.0838612,-118.3851600
34.0820720,-118.3788465
34.0692041,-118.4060978
34.0677999,-118.4064089
34.0855201,-118.3836216
34.0984125,-118.3112138
34.0983059,-118.3112111
34.0985480,-118.3116268
34.0983714,-118.3067559
34.0982848,-118.3058426
34.0977573,-118.3191866
34.0983059,-118.3061605
34.0984014,-118.3105700
34.0976962,-118.3029137
34.0978329,-118.3192429
34.0984682,-118.3074293
34.0983014,-118.3105673
34.0977722,-118.3187551
34.0700464,-118.3508864
34.1148976,-118.2454270
34.0265784,-118.4791596
34.0593278,-118.2360282
