48.8922925,2.2316407
48.8298344,2.3228877
48.8942633,2.2311932
48.8319942,2.3245602
48.9005904,2.2318444
48.9007947,2.2319432
48.8948889,2.2387542
48.8903560,2.2444823
48.8907062,2.2426460
48.8964233,2.2372254
48.8907277,2.2356100
48.8688161,2.3275703
48.8618492,2.3434997
48.8663165,2.3370822
48.8672925,2.3255509
48.8616428,2.3359304
48.8659000,2.3372420
48.8615254,2.3440287
48.8586437,2.3458501
48.8674660,2.3326727
48.8663449,2.3382902
48.8663903,2.3380844
48.8660027,2.3646613
48.8573191,2.3660431
48.8580708,2.3643313
48.8654622,2.3553300
48.8577587,2.3607290
48.8630297,2.3612527
48.8644553,2.3543144
48.8483622,2.3739893
48.8491606,2.4165683
48.8648091,2.3411291
48.8687993,2.3373273
48.8648222,2.3475072
48.8689038,2.3422059
48.8695611,2.3317879
48.8691942,2.3321035
48.8663657,2.3442726
48.8609851,2.3544327
48.8562397,2.3610652
48.8557612,2.3561274
48.8533876,2.3620076
48.8575825,2.3562566
48.8577181,2.3586116
48.8555900,2.3628380
48.8577346,2.3566096
48.8536147,2.3682805
48.8533254,2.3540705
48.8574318,2.3576301
48.8572146,2.3577144
48.8577212,2.3576336
48.8563923,2.3573717
48.8437435,2.3544856
48.8498300,2.3549148
48.8446680,2.3483159
48.8405040,2.3347917
48.8556694,2.3399888
48.8555375,2.3409454
48.8533939,2.3394107
48.8493501,2.3391528
48.8497831,2.3401650
48.8441458,2.3298957
48.8468341,2.3265156
48.8442966,2.3310034
48.8510774,2.3385693
48.8540690,2.3330634
48.8541444,2.3326307
48.8680799,2.3215688
48.8710439,2.3094204
48.8695157,2.3030346
48.8732490,2.3415929
48.8714582,2.3357136
48.8719475,2.3430256
48.8718728,2.3418493
48.8705409,2.3532213
48.8711564,2.3649322
48.8755414,2.3590741
48.8759166,2.3587580
48.8636179,2.3671410
48.8660230,2.3794118
48.8638290,2.3670497
48.8680028,2.3732066
48.8656744,2.3707975
48.8683924,2.3793396
48.8645078,2.3730418
48.8554631,2.3741053
48.8533962,2.3787654
48.8554359,2.3744522
48.8533316,2.3759759
48.8561021,2.3751898
48.8667776,2.3826288
48.8656637,2.3778893
48.8657344,2.3781951
48.8655073,2.3763355
48.8663909,2.3810388
48.8567799,2.3773631
48.8651810,2.3673647
48.8263535,2.3601541
48.8263649,2.3595297
48.8278771,2.3505246
48.8349997,2.3270026
48.8332286,2.3157120
48.8413291,2.2990993
48.8408025,2.2883022
48.8581109,2.2722200
48.8869322,2.3399586
48.8847049,2.3404648
48.8596461,2.3534386
48.8470403,2.3693549
48.8523143,2.3350471
48.8755021,2.3103942
48.8600296,2.3006336
48.8516415,2.3185465
48.8482525,2.3194882
48.8604171,2.3059560
48.8537038,2.3235630
48.8584187,2.2875657
48.8523799,2.4036853
48.8795968,2.3519355
48.8416650,2.3032069
48.8420231,2.3029260
48.8428891,2.3031836
48.8544589,2.4006544
48.8234946,2.2678173
48.8492048,2.3556646
48.8457331,2.3099256
48.8517950,2.3250816
48.8449916,2.3240393
48.8395987,2.2669254
48.8192257,2.2595527
48.8220099,2.2706915
48.8274124,2.3148434
48.8524729,2.3738150
48.8673444,2.3739608
