287 Hudson St,40.725612,-74.007916,40.72555796035823,-74.00759954604648,4.5,2409,2191
27 Prince St,40.72290877,-73.99448633,40.7228706339505,-73.9945019969504,4.5,2321,2471
417 Lafayette St,40.72862,-73.99227,40.7287210735966,-73.99238592589225,4,2037,1395
259 Vesey St,40.71473564,-74.01576094,40.71462978552295,-74.01580819136672,3.5,2527,2477
458 Greenwich St,40.7237145,-74.0096166,40.72369102253555,-74.00947809571944,4.5,2381,2295
79 Macdougal St,40.7287899,-74.00165,40.72872766577494,-74.00157585713843,4,2104,2449
200 Church St,40.71627055,-74.00722259,40.71611278048579,-74.00702847463634,4,2271,2270
80 Carmine St,40.7294419,-74.00487,40.72951678743887,-74.00489812450357,4.5,2085,1786
9 Maiden Ln,40.70961,-74.0093799,40.7095014755677,-74.00944295050591,4.5,2439,2146
222 Thompson St,40.729084,-73.998832,40.729231158944174,-73.99900771092545,4,1295,2106
56 Spring St,40.72206,-73.99674,40.72213814839696,-73.99670861128165,3.5,2474,2278
134 Reade St,40.71647,-74.0095599,40.71636253877998,-74.00960749685471,4,2413,2378
160 Pearl St,40.70578094,-74.00758959,40.705835628383994,-74.00764367157804,4.5,2491,2494
140 W Houston St,40.7280299,-74.00167,40.727788839693474,-74.00178783053192,4,2518,2449
212 Front St,40.70737,-74.00269,40.707273581402994,-74.00264155611757,4,2338,2573
79 Orchard St,40.7177673,-73.990589,40.71769950820257,-73.99045578461411,4.5,2175,2360
10 Murray St,40.71334,-74.0081,40.71343259343267,-74.00805593968704,4.5,2150,2267
138 Lafayette St,40.71909,-74.00013,40.71899863901507,-74.00003000851443,4,2400,2202
88 Broad St,40.70411,-74.01186,40.704113149547084,-74.0115851413346,4,2138,2137
225 Liberty St,40.71156,-74.01533,40.71142333080276,-74.01538570610278,4,2442,2443
15 Cliff St,40.70837,-74.00563,40.70810232695922,-74.00552157190506,4,2280,2279
190-A Duane St,40.71734,-74.01044,40.71743957553383,-74.01042768484756,4,2304,2305
123 William St,40.70933,-74.00714,40.70909600378329,-74.00689832032542,4,2346,2423
174 Elizabeth St,40.721,-73.99463,40.721067213349755,-73.99480557720544,3,2322,2323
170 Thompson St,40.7276,-74.000045,40.727773379067614,-74.00024581703126,4,2106,2520
259 Vesey St,40.71473564,-74.01576094,40.71462978552295,-74.01580819136672,4,2527,2477
30 Kenmare St,40.72056,-73.99527,40.720716860937344,-73.9952161696424,4.5,2323,2425
225 Murray St,40.71516604,-74.0147876,40.71565842434718,-74.01467760119714,3.5,2377,2476
131 Sullivan St,40.7266199,-74.00214,40.72668417210353,-74.00221694168762,3.5,2518,2503
130 Division St,40.71449719,-73.99185539,40.714439817947806,-73.99185026476334,4,2301,2300
85 W St,40.7094507,-74.01404941,40.70973747424972,-74.01506717264321,3.5,2442,2065
61 Delancey St,40.71909,-73.99086,40.719419704959584,-73.99075768440296,4.5,2026,2602
77 Hudson St,40.71847,-74.00903,40.71844245778135,-74.00885516112847,4,2393,2412
12 John St,40.7098966,-74.0090997,40.70998058948295,-74.00903869440651,4,2419,2147
235 Sullivan St,40.72977,-73.99939,40.72989001787562,-73.99953406028408,4.5,1296,2105
200 Church St,40.71617,-74.00717,40.716077969264575,-74.00705676786032,4.5,2271,2270
73 Warren St,40.7150751,-74.0101342,40.71513207669626,-74.01010869361532,4,2268,2531
77 Worth St,40.71694,-74.0057,40.71684575973699,-74.00574378121378,4.5,2155,2271
224 Lafayette St,40.72213,-73.99756,40.721971325140615,-73.9973863100605,4,2278,2424
290 Hudson St,40.72564,-74.00713,40.72571558605944,-74.00757262890316,4,2409,2191
196 Spring St,40.72506,-74.00322,40.725162144977176,-74.00317106198456,4.5,2512,2511
83 Baxter St,40.71669072,-73.99994401,40.71664525823165,-73.99986967827941,4.5,2068,2067
24 Harrison St,40.718805,-74.00999878,40.7187666599839,-74.01000293233018,4,2393,2379
21 Mott St,40.7144199,-73.99889,40.71443602734553,-73.99879229750321,4,2468,2246
185 Bleecker St,40.729219,-74.001021,40.72912617217062,-74.00106667427505,4,2105,2104
529 Broome St,40.723807,-74.004351,40.72399445269138,-74.00425703490907,3.5,2188,2189
48 Wall St,40.70619459,-74.00912618,40.7061764484104,-74.00913602918307,5,2494,2534
83 Pearl St,40.704168,-74.010261,40.70414106848519,-74.01024695996392,3.5,2391,2136
5 Beekman St,40.71142618,-74.0068267,40.71149325857913,-74.00676561851236,3.5,2093,2094
333 Hudson St,40.727125,-74.007683,40.727075309416534,-74.007375980147,4,2244,2408
18 King St,40.7275,-74.00346,40.72770679359765,-74.0034405612194,3.5,1672,2428
186 Grand St,40.71940895,-73.99737779,40.71936761692956,-73.99739227654493,4,2362,2071
146 Beekman St,40.70707,-74.00244,40.706978465827326,-74.0025536255719,4,2574,2573
105 Mulberry St,40.71735,-73.99855,40.71730215828089,-73.99847160659625,4.5,2399,2200
225 Pearl St,40.70732002,-74.00578426,40.70726345656151,-74.00576233324128,4.5,2420,2492
9 Barclay St,40.71219846,-74.0084869,40.71217579539381,-74.00849751231081,4,2051,2052
100 W Houston St,40.72732,-74.00026,40.72721024785105,-74.00031316002628,4,2429,2520
56 Beaver St,40.70507,-74.01019,40.70512460159907,-74.01019650233373,4,2081,2080
82 W 3rd St,40.72975,-73.99893,40.729834783360616,-73.99888862120356,4,1295,1296
110 Wall St,40.70478,-74.00652,40.70457894358133,-74.0066871277737,4,2510,2343
311 Church St,40.71962,-74.00391,40.71979040868216,-74.00411929560019,4,2276,2275
40 Broad St,40.7059085,-74.011808,40.7056637750205,-74.01126279692551,4,2139,2080
41 Murray St,40.71411135,-74.00926195,40.71401111406754,-74.0093061149685,3,2267,2377
510 Broome St,40.723543,-74.003199,40.72347387645413,-74.00323506295395,4,2187,2188
177 Chrystie St,40.72116784,-73.99246572,40.72109141768573,-73.99231822894869,4,2260,2259
28 S William St,40.70438,-74.01129,40.70441385690065,-74.011309007795,3.5,2081,2138
17 Prince St,40.722998,-73.994171,40.722772681813886,-73.99426356461785,4,2321,2471
65 Bayard St,40.71542,-73.99813,40.715489591273894,-73.99810509241307,4,2073,2074
121 Hudson St,40.7201045,-74.0087721,40.72007040928435,-74.00856722848266,3,2076,2410
380 Lafayette St,40.727617,-73.993464,40.72755774685096,-73.99339456515486,3.5,1395,2369
40 Bowery,40.7155,-73.99675,40.7153717102218,-73.99653408485285,4,2072,2121
70 S St,40.70494347,-74.00488257,40.70507768810901,-74.00496801868789,3.5,2457,2510
45 Mercer St,40.72168,-74.00141,40.72152133361253,-74.00122594539127,4,2185,2364
1 Doyers St,40.7142,-73.99787,40.71428996778589,-73.9977184679748,4,2247,2303
136 Mulberry St,40.718624,-73.997665,40.71863713602278,-73.99768924238337,4,2362,2399
210 Thompson St,40.72878,-73.99924,40.728851650142474,-73.99932555180192,4,1295,2106
43 Mott St,40.71524,-73.999,40.71512228483712,-73.99879421479416,4.5,2074,2470
206 Sullivan St,40.72909111,-74.00036992,40.72900736852523,-74.00026940313462,4,1296,2105
41 John St,40.709472,-74.007949,40.70928193975499,-74.00809449017414,4.5,2423,2419
6 Murray St,40.71334194,-74.00805073,40.7134138351654,-74.00801651889672,3.5,2150,2267
535 LaGuardia Pl,40.72832427,-73.99825352,40.72857272270819,-73.99854431285239,4,2107,1294
122 Mulberry St,40.71781,-73.99795,40.71790412801792,-73.99810423809697,4.5,2399,2200
92 W Houston St,40.72721,-74.00004,40.72710303403485,-74.00009181049822,4.5,2429,2520
21 Division St,40.71401382,-73.99644549,40.71414097471002,-73.99645243144819,4,2297,2119
174 Mulberry St,40.71998761,-73.99692714,40.720027685847185,-73.99702397470183,4,2181,2362
80 Spring St,40.72273039,-73.99833078,40.7228030835471,-73.99829547014642,4,2290,2163
146 W Houston St,40.72813,-74.00188,40.727890996491354,-74.00199682516694,4.5,2518,2449
79-81 Macdougal St,40.72879,-74.00165,40.728727724441,-74.00157580789516,4,2104,2449
49 Beach St,40.720799,-74.0091255,40.720695520293816,-74.00913319617854,4.5,2076,2077
165 Duane St,40.71739644,-74.00932775,40.71730493904052,-74.00933906651744,4.5,2304,2305
250 Vesey St,40.714167,-74.016111,40.71466560382304,-74.01588843301239,3.5,2527,2477
251 Church St,40.71782,-74.00547,40.71790517408769,-74.0055630012528,3.5,2273,2272
227 Mulberry St,40.72246,-73.99618,40.72242494115309,-73.99609038516313,4.5,2473,2474
225 Liberty St,40.71156,-74.01533,40.71142333080276,-74.01538570610278,3,2442,2443
71 N Moore St,40.72018,-74.00991,40.72008236278329,-74.00991913746051,4,2410,2380
390 Broome St,40.72074,-73.99696,40.72057743834138,-73.99702305634091,4,2181,2182
100 Maiden Ln,40.70672,-74.00722,40.7069433050446,-74.00705609916459,4,2456,2352
55 Water St,40.7032,-74.00914,40.703879644765344,-74.0094448891166,4.5,2392,2135
13 Doyers St,40.71449052,-73.99815386,40.71462937779792,-73.99791998291693,3.5,2247,2303
11 Stanton St,40.72242,-73.99245,40.72262081243963,-73.99239403803948,5,2261,2129
87 Chrystie St,40.717587,-73.9944029,40.71748126823286,-73.99419516980942,4,2258,2257
154 Bleecker St,40.7281,-73.99963,40.728348521417395,-73.99949957158054,4,2107,2106
86 Allen St,40.7179075,-73.9907183,40.71797651616819,-73.99084926000819,4,2025,2024
231 Mott St,40.7226371,-73.9951331,40.72261384830844,-73.99507520526261,4,2471,2472
86 W 3rd St,40.729807,-73.999159,40.72993601238348,-73.99909603508429,4,1295,1296
111 Fulton St,40.70973195,-74.00655734,40.709657103374646,-74.00659467745314,4,2346,2347
138 Division St,40.71449887,-73.99155594,40.71446637032188,-73.99155303669542,4,2301,2300
275 Greenwich St,40.71516,-74.01107,40.715222362938306,-74.01127141821061,4,2234,2377
68 Forsyth St,40.71695,-73.99327,40.71707814560145,-73.99351301336624,4,2331,2330
24 Peck Slip,40.70788,-74.00194,40.707942315465914,-74.00177323224631,4,2338,2496
31 Great Jones St,40.72693,-73.99319,40.72704286173289,-73.99313477590363,4,2131,2369
70 Kenmare St,40.7209918,-73.9963582,40.72109177826232,-73.99632485782854,4,2425,2426
110 Wall St,40.70478,-74.00652,40.70457894358133,-74.0066871277737,3.5,2510,2343
218 Lafayette St,40.72191799,-73.99764721,40.72181233440335,-73.99753155642857,4,2278,2424
225-227 Front St,40.7074747,-74.0020404,40.70755528042552,-74.00208088626283,4,2338,2573
180 Bleecker St,40.72894,-74.00095012,40.7290437148184,-74.00089908897648,4,2105,2104
213 Front St,40.70726,-74.00227,40.70741989877766,-74.0023503384184,3.5,2338,2573
119 S St,40.70732,-74.00159,40.707179204755825,-74.00150950527004,4,2495,2574
179 Franklin St,40.7193085,-74.0095971,40.71938651344592,-74.00958981617686,4,2335,2334
363 Greenwich St,40.71915,-74.00994,40.719209223082714,-74.01028111646542,4,2334,2379
282 Hudson St,40.72528,-74.0074,40.72532098614988,-74.0076400132335,4.5,2409,2191
6 Bond St,40.726934,-73.994404,40.726809810453325,-73.99446663257669,4,2117,2118
187 Mulberry St,40.72103417,-73.99674923,40.720996289018586,-73.99664611124781,3.5,2426,2181
57 Great Jones St,40.72639,-73.99236,40.72661087559746,-73.99225192390573,4.5,2131,2369
100 Allen St,40.7187,-73.99031,40.71876905829228,-73.99045163165592,3.5,2026,2025
194 Elizabeth St,40.72171,-73.99428,40.721803608361284,-73.99452073639664,4,2321,2322
45 Bayard St,40.715082,-73.997342,40.71520534709579,-73.99729906073902,4,2072,2073
192 Grand St,40.71929789,-73.99691604,40.71921032849508,-73.99694702770991,4.5,2361,2362
275 Church St,40.718477,-74.004802,40.71861327120034,-74.00500602354816,4,2274,2273
216 Thompson St,40.72894,-73.99911,40.72900968071251,-73.99919320026049,4,1295,2106
22 Peck Slip,40.7080634,-74.002083,40.70815013292352,-74.00185088659738,4,2338,2496
210 Spring St,40.72535456,-74.00370109,40.72538270519895,-74.00369015832626,4,2511,1669
105 Bowery,40.71759,-73.99489,40.71774368273887,-73.99518768190981,4,2122,2123
62 Pearl St,40.7034454,-74.0110779,40.70365178798763,-74.01118549494272,4,2391,2136
160 Prince St,40.72596,-74.00143,40.72601819403797,-74.00140098669942,4.5,2505,2504
13 Mott St,40.714167,-73.998803,40.71417585545123,-73.99874935200883,4,2468,2246
180 Prince St,40.72615,-74.00216,40.72634788289324,-74.00206108461805,4,2504,2503
93 Baxter St,40.71695,-73.99957,40.71700042907666,-73.9996524534586,4.5,2068,2067
50 Spring St,40.721964,-73.996499,40.722041460452104,-73.99646788759834,4.5,2474,2278
165 Church St,40.71511,-74.00758,40.71523236021764,-74.00773919748117,4,2269,2236
54 Pearl St,40.70344,-74.01135,40.70353909557443,-74.01140166086833,3.5,2391,2136
3 Doyers St,40.71424,-73.99799,40.71437222001913,-73.99776730287488,4,2247,2303
265 Elizabeth St,40.72392,-73.99378,40.72388486035092,-73.99369316771745,4.5,2312,2321
430 Lafayette St,40.72917,-73.99227,40.72903354222815,-73.99211349039227,3.5,2037,1395
129 Mulberry St,40.71832,-73.99794,40.71828694507249,-73.99787899750012,4,2362,2399
351 Broome St,40.7196979,-73.9951175,40.71977224484316,-73.99507926350746,4,2124,2179
268 6th Ave,40.729047,-74.002153,40.72919058182981,-74.00244587879672,3.5,1673,1674
25 Hudson St,40.71673,-74.0093,40.71671012807997,-74.0091386518725,3.5,2304,2413
21 Bedford St,40.72903,-74.00357,40.72911641252463,-74.00347012546315,4,2083,2084
124 Chambers St,40.715129,-74.008865,40.71531178274812,-74.00878206096952,4,2236,2235
284 Mulberry St,40.72448,-73.99504,40.72452700004669,-73.99513274829087,4,2314,2473
104 Fulton St,40.70953,-74.00679,40.70970979728145,-74.00670030761187,4,2346,2347
120 Cedar St,40.70961089,-74.01272937,40.70963948447395,-74.0127175473718,3.5,2216,2217
97 Nassau St,40.7104975,-74.0076675,40.710398463060045,-74.00756940601242,4.5,2035,2347
66 Charlton St,40.72697,-74.00611,40.727214152535836,-74.00608701369853,4,2243,2244
235 Murray St,40.7153813,-74.01401294,40.71550382395975,-74.01398556811262,3,2377,2476
205 Thompson St,40.7286749,-73.9996277,40.72859903643571,-73.99953711728236,4,1295,2106
90 Chambers St,40.714458,-74.007439,40.714658597382254,-74.0073472800042,3.5,2152,2236
37 Kenmare St,40.7207236,-73.9953191,40.72074917223003,-73.99531032431429,4,2323,2425
55 E Houston St,40.7244923,-73.9944022,40.72479651118929,-73.99435445854488,4,2313,2314
55 Wall St,40.70611,-74.00921,40.70619233856691,-74.00916529787429,3.5,2494,2534
200 Pearl St,40.707425,-74.004784,40.70740464730271,-74.0047831404506,4,2344,2420
28 Bowery,40.71503638,-73.99711724,40.714840063737114,-73.99694833913101,3.5,2120,2072
325 Church St,40.720104,-74.003578,40.72024311918656,-74.00372664457355,4,2205,2276
53 Great Jones St,40.7264539,-73.992549,40.72669783402902,-73.9924296412414,3.5,2131,2369
144 Fulton St,40.71038,-74.00858,40.710604027780434,-74.00846373865451,4,2347,2148
155 Varick St,40.72629511,-74.00589305,40.7262584921599,-74.00564880224341,3.5,2524,2513
80 Broad St,40.70426,-74.01172,40.70425846322087,-74.01158679350222,4.5,2080,2138
40 Water St,40.70351,-74.01024,40.70352078672008,-74.01024483893016,4,2392,2135
96 Bowery,40.71762995,-73.99543013,40.71755505689896,-73.99528506282125,4.5,2122,2123
385 Greenwich St,40.72021,-74.00996,40.720232341666645,-74.01010824088786,4,2077,2380
460 Greenwich St,40.72379,-74.0097399,40.72374409732481,-74.00946909916374,4,2381,2295
301 Church St,40.7193829,-74.004417,40.719396772961275,-74.00443536214905,3.5,2275,2274
36 E 4th St,40.7272,-73.99228,40.727400480096215,-73.99218268507812,4.5,1394,1395
126 Chambers St,40.71524,-74.00889,40.71534014205597,-74.00884455979781,3.5,2236,2235
163 Mulberry St,40.719795,-73.997406,40.719694041777274,-73.9971620560767,4,2181,2362
57 Murray St,40.71432,-74.00972,40.71421404569313,-74.00976668454227,4.5,2267,2377
386 Canal St,40.72138,-74.00497,40.721549690533514,-74.00484476096977,4,2206,1663
35 Downing St,40.72933007,-74.00384001,40.729306871427426,-74.0038327881986,4,2084,2302
87 Macdougal St,40.72905,-74.00143,40.72898859138546,-74.0013568407311,4,2104,2449
25 Cooper Sq,40.72790811,-73.99092849,40.72802490554491,-73.99104760342784,4,1557,1224
14-18 Elizabeth St,40.71592,-73.99725,40.715976053617354,-73.99733812354035,4,2198,2073
25 W Houston St,40.7258,-73.99793,40.725878215841284,-73.99788280499905,3.5,2463,2529
20 Elizabeth St,40.71595524,-73.99718311,40.7160314341635,-73.99730289708518,3.5,2198,2073
114 Macdougal St,40.72969,-74.000629,40.72975861512832,-74.00071079583957,4,1297,2104
510 LaGuardia Pl,40.72793,-73.99928,40.727837235796926,-73.99916986110992,3.5,2429,2107
139 Duane St,40.716507,-74.007624,40.71638402714137,-74.00770392794776,4,2270,2304
20 Maiden Ln,40.70903,-74.00925,40.709199366753715,-74.00902815007238,4,2455,2439
344 Bowery,40.72633507,-73.99204769,40.72623974336125,-73.99178308848442,4,1125,1291
32 Cliff St,40.70814,-74.00495,40.70830653168562,-74.00501745809501,4,2280,2279
14A Elizabeth St,40.7159077,-73.997383,40.71590706686533,-73.99738200463032,4,2198,2073
185 Sullivan St,40.7283483,-74.0006612,40.72842769531023,-74.0007555544187,4,2105,2518
184 Prince St,40.726284,-74.002151,40.726371072166565,-74.00210747538566,4,2504,2503
206 W St,40.71653631,-74.01279106,40.71664748222446,-74.01319587985029,3.5,2233,2531
58 Henry St,40.71275,-73.99508,40.71296817298892,-73.9950983145152,4.5,2551,2564
508 Greenwich St,40.72562883,-74.0092368,40.7256188988909,-74.00917686807341,4,2382,2212
104 Bayard St,40.716289,-73.99974,40.71608961302877,-73.99981158558133,4,2075,2066
9 Great Jones St,40.727232,-73.994069,40.72744803827408,-73.99396349961754,3.5,2369,1292
225 Liberty St,40.712455,-74.015304,40.7115417512296,-74.01567623844788,3,2442,2443
261 Water St,40.708347,-74.001492,40.708452638879095,-74.00154679576394,4,2577,2496
155 William St,40.7098875,-74.0063175,40.709791257087005,-74.00622034940257,3.5,2034,2346
125 Mulberry St,40.7179895,-73.9982094,40.71791957064413,-73.99809481381189,3.5,2399,2200
176 Prince St,40.7262073,-74.0018919,40.72625211501678,-74.00186949839456,4,2504,2503
22 Church St,40.71640099,-74.00701,40.716295382184725,-74.0068800629867,3.5,2271,2270
114 Kenmare St,40.72150208,-73.99764061,40.72154341307417,-73.99762617799172,3.5,2277,2424
77 Fulton St,40.7089545,-74.0050526,40.70880344618778,-74.00520198276568,4,2280,2345
35 Lispenard St,40.71996,-74.00354,40.71988116883529,-74.00357894216776,4.5,2160,2276
80 Broad St,40.7042826,-74.011963,40.70427825713887,-74.01158656514339,4,2080,2138
13 E 1st St,40.72443789,-73.9915524,40.72457229900121,-73.99149763490607,4.5,934,935
35 Orchard St,40.7158,-73.99169,40.715692872177385,-73.99147980421115,4.5,2397,2194
102 Bowery,40.71782392,-73.99533059,40.71774878236096,-73.99518504915362,4,2122,2123
242 Mott St,40.72318027,-73.99461756,40.72326217377824,-73.9948088125067,4,2313,2471
42 Bowery,40.71554,-73.99672,40.71541444749229,-73.99650869175272,4,2072,2121
54 Carmine St,40.72976593,-74.00376653,40.72991486446732,-74.00381387214341,4,2103,2085
452 Washington St,40.7239479,-74.010406,40.72391825126789,-74.01026206168275,4.5,2213,2294
89 Macdougal St,40.7290891,-74.0014326,40.72901024948993,-74.00133866129589,3.5,2104,2449
44 Trinity Pl,40.70723,-74.01342,40.70724249597747,-74.01343370538322,3.5,2587,2506
259 Front St,40.7081358,-74.0004532,40.70831873757578,-74.000543710565,3.5,2576,2338
76 Carmine St,40.72943,-74.00466,40.729584434807904,-74.00471799907665,3.5,2085,1786
409 Greenwich St,40.7211087,-74.0098128,40.721136130296486,-74.00995749279134,4,2295,2077
222 Lafayette St,40.7220786,-73.9975506,40.721947988652204,-73.99740762916528,4,2278,2424
107 Eldridge St,40.71807,-73.99213,40.71802439506499,-73.99204172064447,4,2176,2318
54 Prince St,40.72353318,-73.99638958,40.723630409138885,-73.99634659696743,3.5,2473,2432
142 W Houston St,40.72806,-74.00172,40.72781437126473,-74.00184006358471,4,2518,2449
248 Mulberry St,40.72303,-73.99567,40.723092319129336,-73.99582929555876,3.5,2473,2474
5 Gold St,40.70758,-74.00715,40.70754872892462,-74.00711527990894,4,2353,2352
102 N End Ave,40.715,-74.0158,40.715107543815876,-74.01593751747471,3.5,2477,2476
506 LaGuardia Pl,40.727733,-73.999557,40.727585505727816,-73.99938188012732,4,2429,2107
203 Front St,40.7070099,-74.00327188,40.70706228726799,-74.00328720840506,4,2573,2339
21 Maiden Ln,40.70930874,-74.00901603,40.70926262103844,-74.00907644025204,4,2455,2439
8 Liberty Pl,40.7090402,-74.0093809,40.70903972636624,-74.00938042451506,3.5,2438,2439
32 Mulberry St,40.71461,-73.999528,40.71461688942327,-73.99956627953867,4,2075,2469
335 Bowery,40.72609,-73.99166,40.726146452726596,-73.99181669782566,3.5,1125,1291
9 E 1st St,40.72453,-73.9917876,40.724667601491646,-73.99173153412235,4,934,935
84 Chambers St,40.7143487,-74.0072147,40.714554873894265,-74.00712043023185,4.5,2152,2236
43 Canal St,40.7149,-73.99132,40.71474779337133,-73.99136643557738,4.5,2193,2194
70 Pine St,40.706518,-74.007772,40.706289969204946,-74.00790120678991,3,2491,2501
114 Eldridge St,40.71814191,-73.99185417,40.71819363313287,-73.99195429260375,4.5,2176,2318
19 Eldridge St,40.71505,-73.99384,40.7149363859354,-73.99363239487455,4.5,2195,2299
84 William St,40.70803,-74.00785,40.708090933517155,-74.00790851448268,4,2502,2459
21 Mott St,40.71443,-73.99889,40.71444585945267,-73.99879392044832,3.5,2468,2246
313 Church St,40.71968,-74.00386,40.71985097073758,-74.0040699859155,4.5,2276,2275
5 Doyers St,40.71433,-73.99804,40.71446071216404,-73.99781984254321,3.5,2247,2303
112 Eldridge St,40.71816,-73.99186,40.71820553505876,-73.99194814409312,4.5,2176,2318
10 Downing St,40.72953139,-74.00276984,40.72955204928391,-74.00277434123977,3.5,1674,2084
40 Rivington St,40.7210142,-73.99106383,40.72091270891359,-73.99109526422846,4,2319,2332
