n/a,48.8933792,2.2522149,secondary,1188299696,
Rue du Buisson Saint-Louis,48.8723306,2.3734393,residential,393872312,
Ave Sainte-Foy,48.8876317,2.2637786,residential,221250490,
Rue de Bezons,48.8950541,2.2500113,secondary,1188299707,
Rue de Javel,48.8460582,2.2813482,residential,116130775,
Boulevard du Lycée,48.8226061,2.2845313,primary,129500123,
Avenue Danton,48.8552063,2.4582006,tertiary,247333854,
Impasse Lamier,48.8582595,2.3886683,residential,746980321,
Avenue Victor Cresson,48.8217727,2.2639478,primary,565445619,
Avenue de la Porte d'Asnières,48.8918343,2.3015531,primary,25056766,
Rue de Turbigo,48.8642105,2.3513725,tertiary_link,1832256506,
Rue Blondel,48.8686824,2.3538485,residential,1832256510,
Rue Seyvert,48.8547905,2.4640056,residential,247333888,
Rue de Furstemberg,48.8542486,2.3356731,residential,25187841,
Avenue Pierre Grenier,48.8291152,2.2509969,secondary,878707727,
Rue Duhesme,48.8904713,2.3373746,residential,346362991,
Rue des Rosettes,48.8528447,2.4630683,residential,247333942,
Rue des Moulins,48.8534651,2.4632841,residential,247333943,
n/a,48.8909459,2.2421353,secondary,5995757749,
Boulevard Aristide Briand,48.8746892,2.4548556,primary,248576152,
Rue de Surène,48.8704215,2.3226987,residential,34909025,
Rue des Moulins,48.8532339,2.4658743,residential,247333961,
Place de la Concorde,48.8659190,2.3199539,primary,34909026,
Avenue Danton,48.8542389,2.4590990,tertiary,247333969,
Rue de la Présentation,48.8711319,2.3766918,residential,94153572,
Rue des Moulins,48.8527107,2.4675637,residential,247333989,
Quai du Louvre,48.8584826,2.3424643,primary,5059182780,
Rue de Javel,48.8425693,2.2895714,residential,116130924,
Rue de Silly,48.8347779,2.2327945,secondary,111674478,
Rue Westermeyer,48.8168848,2.3919798,secondary,332267709,
Rue Lefebvre,48.8314490,2.2920306,residential,262931591,
Quai de Valmy,48.8792447,2.3667510,tertiary,94110863,
Avenue du Général Leclerc,48.8306867,2.2347005,residential,366216344,
Avenue Jean Jaurès,48.8892666,2.3948744,primary,267583686,
Boulevard Ornano,48.8916826,2.3495770,primary,94241964,
Boulevard Exelmans,48.8406978,2.2657920,residential,5586158799,
Avenue de Versailles,48.8470039,2.2733049,primary,5586158807,
Rue du Faubourg du Temple,48.8689103,2.3678379,tertiary,3158050023,
Rue Gabriel Péri,48.8188735,2.3171627,secondary,2443190689,
Rue du Parc,48.8956402,2.4434011,secondary,331351280,
Rue du Parc,48.8973796,2.4426817,secondary,331351281,
Rue Henri Regnault,48.8923831,2.2442815,residential,4590606849,
Place du Colonel Fabien,48.8777573,2.3706355,primary,669098461,
Allées Gambetta,48.9020087,2.3090254,residential,6329636867,
Rue Jean Jaurès,48.8855743,2.2508226,tertiary,1835926825,
Rue de Lancry,48.8726588,2.3634050,residential,627574060,
Quai de Dion Bouton,48.8855512,2.2511816,primary,1835926830,
Quai de Valmy,48.8731892,2.3635294,tertiary,627574069,
Rue Ybry,48.8882183,2.2607794,residential,221250882,
Avenue Charles de Gaulle,48.8855996,2.2586213,residential,221250890,
Place du 25 Août 1944,48.8228483,2.3253222,primary,5309859177,
Rue de Bezons,48.8946516,2.2505561,secondary,1188300150,
Rue de Cléry,48.8683155,2.3472465,residential,26039871,
Allée de Longchamp,48.8683015,2.2527018,primary,4225762685,
Rue des Orteaux,48.8570723,2.3981310,residential,152808341,
Rue Clisson,48.8312512,2.3664010,residential,138151296,
Rue des Clos Français,48.8660860,2.4348800,residential,540018067,
Boulevard Paul Vaillant-Couturier,48.8180806,2.3979188,primary,332268954,
n/a,48.8187196,2.3182391,residential,6272058780,
Pont de l'Alma,48.8640555,2.3015730,secondary,6407194016,
Rue Henri Martin,48.8799522,2.2401346,residential,199230883,
Avenue Albert de Mun,48.8626404,2.2923851,residential,925936540,
Avenue Jean Baptiste Clément,48.8461074,2.2375758,secondary,128625566,
Rue Watt,48.8274932,2.3810821,residential,2076444089,
Rue de Saussure,48.8861031,2.3140139,residential,252969207,
Rue du Cotentin,48.8386593,2.3141194,residential,2400847316,
Rond-Point du Pont Mirabeau,48.8462301,2.2771646,secondary,141559263,
n/a,48.8179557,2.3582801,residential,1941046766,
Rue Saint-Denis,48.8686947,2.4611097,residential,252315132,
Rue Vivienne,48.8663366,2.3386680,residential,25581141,
Rue des Petits Pères,48.8660784,2.3397732,residential,25581143,
Rue des Frères Chapelle,48.8173279,2.2864017,residential,176817684,
Rue Victor Hugo,48.8207444,2.3887827,secondary,332269085,
Rue Esnault Pelterie,48.8306970,2.2338632,residential,366216735,
Avenue de Saint-Maurice,48.8242262,2.4199675,secondary,429173680,
Place des Victoires,48.8658507,2.3414499,tertiary,25581151,
Rue Sarasate,48.8424506,2.2869862,residential,116131391,
Place des Victoires,48.8656396,2.3408730,tertiary,25581155,
Place de la Concorde,48.8655446,2.3206958,primary,16820915,
Avenue des Champs-Élysées,48.8714486,2.3023667,primary,6200688912,
Place de la Madeleine,48.8700065,2.3236325,secondary,314312294,
Rue Couchot,48.8318710,2.2329983,residential,366216809,
Boulevard du Général Martial Valin,48.8381302,2.2707694,primary,1617692272,
Rue de Courcelles,48.8781172,2.3050954,tertiary,981730952,
Rue Paul Chatrousse,48.8871025,2.2598208,residential,221251212,
Rue de Courcelles,48.8779775,2.3053723,tertiary,981730959,
Boulevard Malesherbes,48.8701858,2.3231976,secondary,314312347,
Place du Docteur Paul Michaux,48.8382578,2.2556957,residential,260658804,
