Wyoming Road,39.6763759,-75.7436723,tertiary,178687412,
South Chapel Street,39.6627669,-75.7365155,primary,178687425,
Capitol Trail,39.6666060,-75.7383180,primary,178687434,
West Delaware Avenue,39.6816547,-75.7536232,primary,178654675,
East Delaware Avenue,39.6819899,-75.7494772,primary,178654676,
Haines Street,39.6821532,-75.7473075,residential,178654677,
East Delaware Avenue,39.6821972,-75.7451703,primary,178654682,
Tyre Avenue,39.6809997,-75.7417071,residential,178654704,
Washington Street,39.6829205,-75.7376650,residential,178654712,
Gill Drive,39.6554034,-75.7386344,residential,178654769,
Bobby Drive,39.6550975,-75.7425915,residential,178654770,
Mercer Drive,39.6668840,-75.7283110,residential,178654774,
Marrows Road,39.6669814,-75.7271758,tertiary,178654775,
Meadow Lane,39.6672640,-75.7238370,residential,178654776,
Montrose Drive,39.6673324,-75.7229310,residential,178654777,
Water Works Lane,39.6716674,-75.7515247,residential,178706367,
Mackenzie Drive,39.6742960,-75.7839780,residential,178654881,
Park Drive,39.6576310,-75.7547250,residential,178654908,
Lenape Lane,39.6569246,-75.7550770,residential,178654910,
Lenape Lane,39.6550791,-75.7542941,residential,178654916,
Wilkerdean Drive East,39.6934960,-75.7388390,residential,178654930,
South College Avenue,39.6685950,-75.7529862,primary,178720512,
Welsh Tract Road,39.6516470,-75.7496880,tertiary,178720528,
Phillips Avenue,39.6703854,-75.7558803,residential,178687778,
Ritter Lane,39.6718738,-75.7558533,residential,178687797,
South College Avenue,39.6732570,-75.7534623,primary,178720621,
South College Avenue,39.6720530,-75.7534670,primary,178720623,
n/a,39.6798572,-75.7640622,tertiary_link,2781515673,
Library Avenue,39.6687598,-75.7388637,primary,178622377,
Barksdale Road,39.6775654,-75.7809354,tertiary,2781515693,
n/a,39.6757540,-75.7268825,residential,3251605524,
n/a,39.6752453,-75.7273536,residential,3251605526,
White Clay Drive,39.6895443,-75.7539076,residential,178688108,
Wilbur Street,39.6870460,-75.7519620,residential,178655393,
Old Paper Mill Road,39.6919680,-75.7415450,residential,178655395,
Ranch Court,39.6913880,-75.7402010,residential,178655403,
n/a,39.6869410,-75.7357074,primary_link,587698355,
Nonantum Drive,39.6919450,-75.7393180,residential,178655413,
Creek Bend Court,39.6928960,-75.7350390,residential,178688215,
