178617349,178617350,39.6767239,-75.7453626,39.6770341,-75.7439135,0.129007829053,Chambers Street
178618999,2681570375,39.6620660,-75.7793039,39.6610175,-75.7780239,0.160053817106,n/a
178620584,178620588,39.6717754,-75.7534095,39.6703817,-75.7532615,0.155260352075,South College Avenue
178682820,178620628,39.6829696,-75.7597186,39.6823755,-75.7577353,0.18248186525,Forest Lane
178622377,1225679170,39.6687598,-75.7388637,39.6687986,-75.7351699,0.316975834652,n/a
178624442,178660613,39.6826552,-75.7761181,39.6791241,-75.7759350,0.392367318224,Webb Road
1352135813,1352135800,39.6865818,-75.7360177,39.6865835,-75.7361777,0.0137265756495,East Cleveland Avenue
178626559,178626566,39.6777206,-75.7622182,39.6776529,-75.7621021,0.0124785761466,Apple Road
178627350,178627351,39.6553828,-75.7699359,39.6550142,-75.7693688,0.0635891071224,Overlook Court
620704035,178631648,39.6578337,-75.7481241,39.6577971,-75.7484339,0.0268953539528,Cannons Way
178632094,178632096,39.6747746,-75.7252383,39.6750463,-75.7251578,0.0309469699207,Hopkins Court
178638399,178714908,39.6703991,-75.7634613,39.6709136,-75.7683383,0.422340741876,Chrysler Avenue
178633048,178633037,39.6858097,-75.7367709,39.6842102,-75.7389730,0.259276188857,n/a
5925868455,178633083,39.6837378,-75.7443088,39.6830120,-75.7536282,0.803533985955,East Main Street
178633149,178633153,39.6735352,-75.7258166,39.6751671,-75.7258358,0.181194703711,Albion Drive
178633917,178633922,39.6906880,-75.7806662,39.6908270,-75.7828170,0.185135308862,North Townview Lane
178634237,2781498311,39.6865809,-75.7657655,39.6906686,-75.7767364,1.04481084344,Nottingham Road
620741518,620741912,39.6767599,-75.7357829,39.6786018,-75.7358013,0.204509385666,Library Avenue
620737645,568186892,39.6844888,-75.7367593,39.6815863,-75.7363623,0.324055024355,Library Avenue
178634835,3311203186,39.6945900,-75.7361910,39.6951110,-75.7362690,0.0582315936631,Glen View Place
178635178,178635179,39.6981555,-75.7747911,39.6989931,-75.7740854,0.110959679694,Boundary Road
178635604,178635611,39.6755660,-75.7621450,39.6758077,-75.7643318,0.189529168818,Murray Road
178635685,178635687,39.6747280,-75.7258160,39.6748213,-75.7246599,0.0997300521752,Hopkins Court
2781498097,178635748,39.6901160,-75.7752531,39.6885873,-75.7758378,0.176984934455,Old Casho Mill Road
3274917251,3274917278,39.6690928,-75.7774794,39.6690143,-75.7810199,0.303916450133,Suburban Drive
3274917284,178636700,39.6683495,-75.7807999,39.6655272,-75.7761185,0.509463286657,Suburban Drive
178636990,178636992,39.6868369,-75.7605975,39.6874023,-75.7605064,0.0632601352855,Kennard Drive
178637200,3810751465,39.6814906,-75.7472216,39.6816764,-75.7455228,0.147191415663,Victoria Court
178637220,178637216,39.6808954,-75.7456823,39.6816200,-75.7459988,0.0849097065127,Victoria Court
668408224,668408244,39.6523839,-75.7797881,39.6525275,-75.7804636,0.0601272875245,n/a
178637375,178637378,39.6848292,-75.7610750,39.6872870,-75.7595251,0.303552533484,Corbit Street
178637439,178637452,39.6769984,-75.7846843,39.6791337,-75.7850368,0.239000146002,Chickory Way
178624671,178637586,39.7004855,-75.7717075,39.7008828,-75.7692011,0.219442079101,Hilltop Road
178637621,178637624,39.6938790,-75.7367490,39.6937370,-75.7361870,0.0507177748143,Meadow Wind Circle
178637665,3655951185,39.6695260,-75.7715022,39.6648249,-75.7688843,0.568240608221,Gravenor Lane
178637957,178637963,39.6752771,-75.7503899,39.6749824,-75.7456103,0.411379394425,Courtney Street
178637988,178638000,39.6613040,-75.7329307,39.6592482,-75.7312632,0.269398690136,Kullen Drive
178638149,178638154,39.6807882,-75.7632318,39.6807773,-75.7643472,0.0956980009354,Hullihen Court
178626528,178638164,39.6868840,-75.7545670,39.6870269,-75.7593749,0.41273886707,Ray Street
