82,4187 N Oracle Rd,32.28247,-110.9789,2.5,$,1931619994,175280864,0.0582498007049
83,1500 W Grant Rd,32.25094,-110.9988638,2.5,$,175291551,4446783227,0.166505658032
84,6484 E Broadway Blvd,32.2205675783,-110.855329782,2.0,$,175400904,175400912,0.505486103966
85,7066 E Golf Links Rd,32.1912590138,-110.84181942,2.5,$,4816326962,475497168,0.448345509778
86,4450 1st Ave,32.2875555187,-110.96045997,4.0,$,1606093658,175341069,0.501466816099
87,4040 E 22nd St,32.2066079,-110.9057538,2.5,$,175286090,175307723,0.506181973032
88,7127 East Tanque,32.2523721435,-110.839876235,2.5,$,1718344096,2497982783,0.473736442224
89,305 W Grant Rd,32.249889,-110.976966,4.0,$,175291482,175314065,0.048087694432
90,501 N Park Ave,32.2281199,-110.95676,3.5,$,175452828,175602956,0.453933291571
91,3560 N Craycroft Rd,32.2776939,-110.8751031,2.5,$,5998316773,5998201232,0.382900627426
92,7910 E Speedway Blvd,32.2347,-110.82271,3.5,$,4732606020,175491823,0.365471824548
93,3702 E Irvington Rd,32.1625269,-110.9138895,2.5,$,3904468646,339105254,0.451611531955
94,934 E Speedway Blvd,32.23569,-110.95707,2.0,$,4732606020,175491823,0.449714398963
95,1302 S Kolb Ave,32.20531,-110.84143,2.5,$,5207486850,5207486856,0.280076982864
96,4949 N Oracle Rd,32.29692,-110.9789,3.0,$,1656485453,475504738,0.0781567811668
97,3121 N Campbell Ave,32.26368,-110.9442,1.5,$,175291907,360658119,0.393121976805
98,1202 W St Marys Rd,32.22988,-110.99,3.0,$,175355684,360193884,0.0677588095724
99,4455 E Broadway Blvd,32.221893,-110.89685,2.5,$,175400904,175400912,0.508617318957
100,3326 E Grant Rd,32.25011,-110.92191,1.5,$,175559621,175338278,0.0458318267682
101,3397 S 6th Ave,32.1851615906,-110.967826843,2.5,$,175400912,175299327,0.494510949044
102,6380 E Golf Links Rd,32.1914299,-110.8556,2.5,$,359070556,1712451003,0.272562676372
103,2929 N Mesa St,32.319748,-110.975548,2.5,$,1262484726,1262484743,0.369639859605
104,1195 S Craycroft Rd,32.20735,-110.87456,2.0,$,175307870,175463293,0.226262678911
105,2933 E Grant Rd,32.2510856991,-110.92783376,4.0,$$,4732575681,175555289,0.429990497859
106,1800 E Fort Lowell Rd,32.26469,-110.94483,4.0,$$,175374219,2390199588,0.299416661967
107,3122 N Campbell Ave,32.263634,-110.943201,4.0,$$,175291907,360658119,0.393542988622
108,4802 S 6th Ave,32.1649,-110.96847,4.0,$$,175400912,175299327,0.49647101069
109,430 N Park Ave,32.22728,-110.95606,4.0,$,175452828,175602956,0.45472187792
110,7321 E Broadway Blvd,32.2214012146,-110.835952759,4.0,$$,175400904,175400912,0.504695772399
111,1805 E River Rd,32.2880825,-110.945397,3.5,$$,475503153,475503151,0.43423727034
112,5121 E Grant Rd,32.25104,-110.88326,3.5,$,4732575703,4732575702,0.469053615151
113,4445 E Broadway Blvd,32.22189,-110.89714,4.0,$,175400904,175400912,0.508651674594
114,2610 N 1st Ave,32.2543,-110.96058,4.0,$$,175564967,175449817,0.52517206185
115,446 N Wilmot Rd,32.22649,-110.85734,3.5,$,175100640,2406058149,0.124642453963
116,6970 E 22nd St,32.2061347961,-110.843101501,4.0,$,175286090,175307723,0.503074210592
117,1523 W St Marys Rd,32.228301,-110.996862,4.0,$,175355721,175357889,0.121898016557
118,1118 E 6th St,32.22742,-110.95415,4.0,$$,175281301,175281313,0.594596781537
119,3607 N Campbell Ave,32.2730101678,-110.946079977,4.0,$$,175291907,360658119,0.361684062841
120,1145 N Alvernon Way,32.237496,-110.909953,3.0,$$,175464852,175464856,0.419375189939
121,5605 E Speedway Blvd,32.2365859,-110.872496,3.5,$,4732606020,175491823,0.417001990896
122,4206 N 1st Ave,32.2831893073,-110.960792666,3.5,$$,175564967,175449817,0.513005026562
123,10 W Grant Rd,32.250919,-110.972724,4.0,$,5843253422,175393457,0.0290912325856
124,982 E University Blvd,32.2314186096,-110.957000732,4.0,$,175364886,4457646316,0.531468220176
125,2522 E Speedway Blvd,32.23574,-110.93424,3.0,$$,4732606020,175491823,0.443726332695
126,7755 E Golf Links Rd,32.19245,-110.82702,3.5,$,175572376,2498949555,0.421919094621
127,6910 E Tanque Verde Rd,32.2502389544,-110.84483202,3.5,$$,175272361,1655269172,0.12765460394
128,7018 E Golf Links Rd,32.1907201896,-110.843645744,4.0,$$,5733918218,5733918215,0.446483965719
129,5975 E Speedway Blvd,32.2366369,-110.8649898,3.5,$$,4732606020,175491823,0.411917091213
130,400 N Bonita Ave,32.22661,-110.98367,3.5,$$,2992932870,175324285,0.605179858206
131,505 E Grant Rd,32.250659,-110.963012,3.5,$$,175491915,1656285785,0.0225238065174
132,5680 S 12th Ave,32.14957,-110.9782,4.0,$,340480579,175115813,0.485084450718
133,2116 W Grant Rd,32.2517,-111.01231,4.0,$,361576430,175409062,0.427161380695
134,2854 E 22nd St,32.20657,-110.93063,3.5,$,175286090,175307723,0.510327607244
135,1030 E Irvington Rd,32.1630211,-110.9553986,4.0,$,175314474,175314481,0.110401430273
136,5285 E Broadway Blvd,32.2218839,-110.8797206,3.0,$$,175400904,175400912,0.506979050317
137,845 E University Blvd,32.23185,-110.95852,3.0,$,175364886,4457646316,0.538739935142
138,4704 E Sunrise Dr,32.306581,-110.891954,3.0,$$,452335996,175328191,0.336763172218
139,1754 W Ajo Way,32.178314209,-111.002532959,3.5,$$,175324834,362732385,0.921338599056
140,2445 S Craycroft Rd,32.19431,-110.87453,3.0,$$,1716258148,1716258073,0.221118096828
141,3820 S Palo Verde,32.177383,-110.918222,3.0,$,2500047575,2500047561,0.203471992895
142,1160 N Wilmot Rd,32.2369117737,-110.857376099,2.5,$$,5190063217,5190063205,0.318623316018
143,5256 S Nogales Hwy,32.1567306519,-110.966186523,4.0,$,175505922,175546355,0.46720451596
144,6166 E Speedway Blvd,32.2354273349,-110.860751197,3.0,$$,4732606020,175491823,0.408746623309
145,2800 N Campbell Ave,32.257564,-110.9438172,2.5,$,175291907,360658119,0.407202018332
146,3587 E Broadway Rd,32.22207,-110.9164,2.0,$,356651383,6403252423,0.439674549062
147,2485 N Swan Rd,32.2518458492,-110.893219736,2.5,$,175535749,4732575692,0.490917700057
148,6370 E Golf Links Rd,32.19139,-110.85622,2.5,$,359070556,1712451003,0.426001764124
149,3398 S 6th Ave,32.1853714,-110.9686279,2.5,$$,175400912,175299327,0.494477892205
150,1055 N Silverbell Rd,32.23511,-111.00444,2.5,$,175271876,175271862,0.0372929629367
151,1209 W Irvington Rd,32.16258,-110.99007,2.5,$,1670929431,437972562,0.293023081409
152,7111 E Tanque Verde,32.2513627179,-110.840367079,2.5,$,1655269303,175474084,0.0273847633962
153,1990 W River Rd,32.30577,-111.00969,2.5,$,2500121657,3137132493,0.570265278421
154,1350 W Irvington Rd,32.16398,-110.99366,2.5,$$,1670929528,1670929409,0.371841003758
155,4500 N Oracle Rd,32.289082,-110.974083,3.0,$,2385064877,175380182,0.414997718586
156,1303 E University Blvd,32.2325592,-110.9519272,2.5,$,175364886,4457646316,0.519288019964
157,6546 E Tanque Verde Rd,32.24531,-110.85277,2.0,$$,2444032920,474299414,0.258211109541
158,2544 S Kolb Rd,32.192974,-110.841987,2.5,$$,175368195,175301327,0.0807353658075
159,6202 E Broadway,32.2211,-110.8599,4.0,$$,5215676038,5215676069,0.155862075344
160,3048 E Broadway Blvd,32.221,-110.92718,3.0,$$,175400904,175400912,0.514720448763
161,4420 North Stone,32.2870877214,-110.969225888,3.5,$$,175268743,452374996,0.272823951279
162,5851 N Oracle Rd,32.31322,-110.97873,3.5,$$,175341537,175341512,0.318158211863
163,1068 E Tucson Marketplace Blvd,32.1856638182,-110.955431578,3.5,$$,5476890767,3727243042,0.525315738937
164,2908 S 4th Ave,32.1892308002,-110.965340574,3.5,$$,175442595,175268845,0.377071390259
165,5101 N Oracle Rd,32.29937,-110.979205,2.5,$$,175576246,175599437,0.479872413453
166,3820 S Palo Verde,32.177383,-110.918222,3.0,$,2500047575,2500047561,0.203471992895
167,1160 N Wilmot Rd,32.2369117737,-110.857376099,2.5,$$,5190063217,5190063205,0.318623316018
168,4380 E 22nd St,32.2063,-110.89947,2.5,$$,175286090,175307723,0.505613018036
169,5925 E Broadway Blvd,32.22238,-110.8659,3.0,$,175400904,175400912,0.506053031382
170,5385 S Calle Santa Cruz,32.1536895818,-110.989022507,3.0,$$,175295622,2985792718,0.777251138162
171,1380 N Silverbell Rd,32.239187,-111.005493,3.0,$,361584326,2421397180,0.141841213486
172,1350 W Irvington Rd,32.16398,-110.99366,2.5,$$,1670929528,1670929409,0.371841003758
173,4120 N Oracle Rd,32.281665802,-110.977386475,3.0,$$,175280843,1931619994,0.483947031839
174,3717 S 12th Ave,32.179605,-110.9769386,2.5,$,340480579,175115813,0.458560750765
