809 N Hill St,34.0631839927,-118.239643002,3.5,268651387,268651389
715 N Spring St,34.0603609,-118.2378286,3.5,15717265,2464810685
8386 Beverly Blvd,34.0759151,-118.3729299,3.5,123448186,123000533
2310 Pasadena Ave,34.0754221,-118.2173365,4.0,72402804,4032187012
3500 W Sunset Blvd,34.08879,-118.27684,3.5,122886471,3892316570
8597 W Pico Blvd,34.05399,-118.37827,3.0,1728420377,123015497
338 S Western Ave,34.06781,-118.30871,4.5,4013329317,4013344389
205 Ord St,34.0600795667,-118.238344308,3.0,5999772868,122600013
1001 S Vermont Ave,34.0521125793,-118.291954041,4.0,33619284,5082007380
7986 Sunset Blvd,34.0979981,-118.3642362,3.5,20842216,123113777
1767 Westwood Blvd,34.05056,-118.43806,3.5,1620498786,1620498634
706 N Broadway,34.0605051,-118.2390691,3.5,4011845729,2258860933
1375 N Western Ave,34.0965171,-118.3095055,3.0,4013329317,4013344389
3535 Cahuenga Blvd W,34.133145,-118.357221,3.5,2351767706,18208088
5132 Hollywood Blvd,34.101642,-118.301684,3.5,4048147650,606940741
3176 Los Feliz Blvd,34.1234321594,-118.268005371,4.0,4008000047,912022166
11110 W Olympic Blvd,34.039667,-118.43808,3.0,338397312,123028327
123 Astronaut E S Onizuka St,34.05033,-118.24219167,4.0,4014854505,69004215
7853 Santa Monica Blvd,34.0909549,-118.3603617,3.5,2190611574,122926197
8432 W 3rd St,34.07287,-118.37428,4.0,73909199,288983244
4511 W Pico Blvd,34.04882,-118.33402,4.0,1728420377,123015497
2328 Fletcher Dr,34.1046756,-118.2584946,3.5,380148418,15855216
305 N Soto St,34.04725,-118.20791,4.0,1832014861,122983386
4727 Venice Blvd,34.0470687,-118.3391859,4.0,123067606,122734367
1025 N State St,34.05679,-118.21114,4.0,123035468,122584292
4601 York Blvd,34.1233114,-118.2158472,3.0,14854593,27363714
3200 Glendale Blvd,34.1175224,-118.2609917,3.5,17596242,363663444
1447 S La Cienega Blvd,34.051923878,-118.376214272,3.5,1717101466,373546502
679 N Spring St,34.0596336,-118.2381478,3.0,15717265,2464810685
11538 W Pico Blvd,34.032963,-118.4428267,3.5,1728420377,123015497
2117 Sawtelle Blvd,34.0389048,-118.4420525,3.5,61748084,339037480
2005 W 7th St,34.0560729057,-118.275822625,4.0,4071613711,4071613713
7226 W Sunset Blvd,34.0978651,-118.3481375,3.0,122886471,3892316570
5770 W 3rd St,34.06866,-118.34583,3.0,73909199,288983244
621 S Western Ave,34.06273,-118.30946,4.0,4013329317,4013344389
808 S Alvarado St,34.0545627,-118.2778537,4.5,122618684,122705027
12470 Venice Blvd,34.0026784417,-118.434856883,3.5,123067606,122734367
949 N Hill St,34.065864563,-118.238197327,3.0,268651387,268651389
317 S Broadway,34.0505289,-118.2486189,3.0,4011845729,2258860933
1051 S Alvarado St,34.0507507324,-118.280914307,4.0,122618684,122705027
845 N Broadway,34.06344,-118.2379507,2.5,4011845729,2258860933
4134 Crenshaw Blvd,34.00896,-118.3349751,4.5,122961230,1282081286
2256 Colorado Blvd,34.13901,-118.21566,3.5,122873588,122954524
12265 Ventura Blvd,34.143534,-118.4005,4.0,1831587416,122852288
10614 W Pico Blvd,34.04294,-118.42227,3.5,1728420377,123015497
9401 W Pico Blvd,34.0555499,-118.39404,3.5,1728420377,123015497
4135 S Centinela Ave,33.996131897,-118.427894592,3.5,122398753,122398756
979 Dewey Ave,34.0532226562,-118.296104431,3.5,122692231,122692236
691 S Hoover St,34.0601856826,-118.284562598,4.0,1718378912,1718378930
2302 S La Cienega Blvd,34.0379824,-118.3771,4.0,1717101466,373546502
928 S Western Ave,34.055141449,-118.308189392,3.5,4013329317,4013344389
2011 Westwood Blvd,34.0461654663,-118.434143066,3.5,1620498786,1620498634
2716 W Olympic Blvd,34.0521949111,-118.292379582,4.0,338397312,123028327
50 N La Cienega Blvd,34.0669,-118.37592,4.0,1717101466,373546502
803 N Broadway,34.0625918,-118.2383874,3.5,4011845729,2258860933
4201 Beverly Blvd,34.076665,-118.300666,4.5,123448186,123000533
1123 W 7th St,34.0513954163,-118.264671326,4.0,4071613711,4071613713
1907 Hillhurst Ave,34.10556,-118.2875449,4.0,122680809,122680812
9840 National Blvd,34.0311497,-118.400895,3.5,122940776,408470135
709 N Hill St,34.061114,-118.240917,4.0,268651387,268651389
3280 W 6th St,34.06343,-118.29378,3.5,4071613711,4071613713
8950 W Olympic Blvd,34.05907,-118.38721,4.0,338397312,123028327
3500 W 6th St,34.063463,-118.298572,4.0,4071613711,4071613713
555 Universal Hollywood Dr,34.137063,-118.358529,3.5,408485712,123180857
747 N Main St,34.05936,-118.23717,2.5,27440412,28112675
2520 S Figueroa St,34.0284352846,-118.275783479,4.0,1837309537,300944203
1710 N Highland Ave,34.1020469666,-118.338439941,3.0,122622238,122622292
7170 Beverly Blvd,34.07588,-118.34573,3.0,123448186,123000533
1722 S Western Ave,34.0419534,-118.3088951,4.0,4013329317,4013344389
5677 W Pico Blvd,34.05082,-118.36183,4.0,1728420377,123015497
8618 W Sunset Blvd,34.0920666,-118.3794795,3.0,122886471,3892316570
11845 Braddock Dr,33.993375,-118.414234,4.0,1717202056,1718693144
4016 W Washington Blvd,34.03961,-118.327404,2.5,122770847,122770836
2554 Glendale Blvd,34.1039684,-118.2590851,4.5,17596242,363663444
5565 W Manchester Ave,33.9600249,-118.3781833,4.0,268537157,27463368
3125 W Jefferson Blvd,34.02588,-118.33029,3.5,123419161,122940786
344 N Camden Dr,34.06816,-118.40314,3.0,26428266,26428267
818 N Pacific Ave,34.15814,-118.26356,4.0,4007902623,122644847
9540 Washington Blvd,34.023036,-118.394555,4.0,122770847,122770836
1549 N Vermont Ave,34.0997283,-118.29258,4.0,1833685584,1799706851
3756 W Ave 40,34.11964,-118.227455,4.0,20842193,493139634
10855 Lindbrook Dr,34.0602092,-118.4429637,3.0,571749326,122586384
1828 Marengo St,34.0579787,-118.2108575,3.5,15289721,353035624
7119 Beverly Blvd,34.0764656067,-118.344825745,4.0,123448186,123000533
601 Silver Lake Blvd,34.0785546,-118.2790659,4.0,26079299,1832241851
1632 Firestone Blvd,33.9600151,-118.2448571,5.0,122826555,122826557
9301 W Pico Blvd,34.056073,-118.393096,3.5,1728420377,123015497
9018 Venice Blvd,34.0275261,-118.3911781,3.5,123067606,122734367
4821 Lankershim Blvd,34.1580299,-118.37113,4.0,840705038,18208090
9919 Santa Monica Blvd,34.065257,-118.412396,4.0,2190611574,122926197
4808 Melrose Ave,34.0834051,-118.3048699,3.0,1799873565,122684723
1735 W 6th St,34.058048,-118.270696,4.5,4071613711,4071613713
3829 Main St,34.0247605471,-118.394614437,4.0,123426764,123073425
2828 S Figueroa St,34.0257416,-118.2770233,2.5,1837309537,300944203
420 Ord St,34.060359,-118.240135,4.0,5999772868,122600013
4840 Lankershim Blvd,34.1587278,-118.3707145,4.0,840705038,18208090
2716 W Olympic Blvd,34.0516527259,-118.296296261,4.0,338397312,123028327
5120 Rodeo Rd,34.021193,-118.356604,2.5,122575939,122575951
3991 S Western Ave,34.0113868713,-118.309410095,4.5,4013329317,4013344389
1905 S Western Ave,34.03959,-118.3091249,5.0,4013329317,4013344389
4016 W Washington Blvd,34.0396439607,-118.3270384,4.0,122770847,122770836
10949 Ventura Blvd,34.140278,-118.369364,3.5,1831587416,122852288
809 W Vernon Ave,34.004094,-118.287601,5.0,33619286,35527714
929 N La Brea Ave,33.9757972,-118.3577898,4.0,122609287,122609292
100 W 7th St,34.04393398,-118.251624858,4.0,4071613711,4071613713
362 N Canon Dr,34.070498,-118.400572,3.5,26428266,26428267
705 S Western Ave,34.05941,-118.3092249,3.0,4013329317,4013344389
205 N Central Ave,34.14833,-118.25826,4.0,279645527,4020147364
1415 E Colorado St,34.14317,-118.23357,4.5,122798181,122798183
1000 Universal Studios Blvd,34.136383,-118.352603,3.5,6377708951,4085508912
735 S Figueroa St,34.0491055,-118.260503,3.0,1837309537,300944203
9401 W Pico Blvd,34.0555496,-118.394043,3.5,1728420377,123015497
206 S Beverly Dr,34.064732,-118.398892,3.0,1717893584,122930059
4360 Laurel Canyon Blvd,34.15012,-118.39613,4.0,272257424,4052036204
8122 Long Beach Blvd,33.9642198107,-118.224787136,4.5,4007719553,299397914
440 S Vermont Ave,34.06579,-118.29108,3.5,33619284,5082007380
7040 W Sunset Blvd,34.0976638794,-118.343109131,3.0,122886471,3892316570
1700 Beverly Blvd,34.0645701846,-118.265780225,3.5,123448186,123000533
1121 N Pacific Ave,34.161656,-118.264853,4.0,4007902623,122644847
1883 Daly St,34.0655133,-118.215798,4.0,3645297874,4019991142
833 S Western Ave,34.0572619008,-118.309709989,4.0,4013329317,4013344389
6051 Hollywood Blvd,34.1018173858,-118.321718141,3.5,4048147650,606940741
3111 N San Fernando Rd,34.1151605,-118.2459383,3.5,1694064563,1838087006
14010 Ventura Blvd,34.1488,-118.43772,3.5,1831587416,122852288
2958 N Beverly Glen Cir,34.1279952,-118.4441461,3.5,122667620,296628234
3120 S Sepulveda Blvd,34.0263075079,-118.426815,3.5,1620475574,297103198
1428 E Colorado St,34.1424612,-118.2325087,4.0,122798181,122798183
2000 Marengo St,34.05663,-118.20831,3.0,15289721,353035624
1600 W 6th St,34.0570049733,-118.26928474,4.0,4071613711,4071613713
2040 S Central Ave,34.0226747096,-118.252132684,4.0,279645527,4020147364
1011 W Florence Ave,33.9747549,-118.2922099,3.5,122841507,123043847
1630 E Cesar Chavez Ave,34.0511593,-118.2178657,4.0,268545813,268545891
5001 Lankershim Blvd,34.160956,-118.372792,3.5,840705038,18208090
944 W Florence Ave,33.9743081941,-118.290404142,5.0,122841507,123043847
1544 S La Cienega Blvd,34.0493592823,-118.375916965,3.0,1717101466,373546502
3250 W Olympic Blvd,34.05244,-118.30773,3.0,338397312,123028327
9180 W Pico Blvd,34.0551451,-118.3916449,2.5,1728420377,123015497
201 N Los Angeles St,34.0524521,-118.2418137,4.0,268539826,4073999002
2706 N Broadway,34.0735189,-118.2140026,4.0,4011845729,2258860933
11279 Venice Blvd,34.011917,-118.419675,3.0,123067606,122734367
12215 Ventura Blvd,34.143929,-118.398974,3.5,1831587416,122852288
4947 Eagle Rock Blvd,34.1362823,-118.2151548,2.5,1669564210,1963997427
252 S Western Ave,34.0696716309,-118.308753967,3.5,4013329317,4013344389
5808 Rodeo Rd,34.0215823,-118.3728921,3.0,122575939,122575951
5543 W Sunset Blvd,34.0983140101,-118.310863089,2.5,122886471,3892316570
1080 S La Cienega Blvd,34.0572657,-118.3760751,3.0,1717101466,373546502
4700 W Pico Blvd,34.04812,-118.33745,2.5,1728420377,123015497
906 East Colorado St,34.1425151,-118.2437534,3.5,122798181,122798183
300 Harvey Dr,34.1481448526,-118.22791397,3.5,122978258,122978260
4906 W Slauson Ave,33.987414,-118.3629713,3.5,26427498,3879292299
2214 W Sunset Blvd,34.0780540247,-118.266391679,3.5,122886471,3892316570
630 W 5th St,34.0505402859,-118.255245894,2.5,4071613711,4071613713
2919 Los Feliz Blvd,34.12684,-118.26358,2.5,4008000047,912022166
6271 Bristol Pkwy,33.9825637,-118.3914922,3.5,123232974,122579440
1211 S Soto St,34.0276855,-118.2196688,4.0,123420882,317660695
210 N Market St,33.9646303157,-118.350973924,4.0,35519587,35519589
1803 N Cahuenga Blvd,34.1040763432,-118.330341366,3.5,4076785973,4076800569
2204 Sawtelle Blvd,34.038006,-118.440903,2.5,61748084,339037480
1603 Wilshire Blvd,34.055526,-118.2701805,2.0,3876106974,122583404
304 W Florence Ave,33.9745251,-118.278515,4.5,122841507,123043847
8837 Pico Blvd,34.05522,-118.38452,4.0,122563586,122563590
1901 E Gage Ave,33.9820363313,-118.238845156,4.0,281506299,281506167
4134 Crenshaw Blvd,34.00896,-118.3349751,3.0,122961230,1282081286
350 S Grand Ave,34.0516586304,-118.251396179,3.0,28992162,28992166
201 N Maryland Ave,34.1482494,-118.2539291,4.0,2919732414,2919732416
2740 W Olympic Blvd,34.052066803,-118.293182373,4.0,338397312,123028327
505 S Flower St,34.0514941,-118.2569779,2.0,122855590,122855579
7318 Santa Monica Blvd,34.0907194,-118.349442,3.5,2190611574,122926197
3330 W Florence Ave,33.9741823824,-118.330426847,3.0,122841507,123043847
3650 Mlking Jr Blvd,34.0109711,-118.3415909,3.5,1773051575,123484586
1930 W Olympic Blvd,34.0508076925,-118.278640285,3.5,338397312,123028327
989 Dewey Ave,34.0530985531,-118.295955722,3.5,122692231,122692236
6000 Sepulveda Blvd,33.985664,-118.394983,3.0,1620475574,297103198
5001 Wilshire Blvd,34.0622548,-118.3386452,4.0,3876106974,122583404
308 Westwood Plz,34.0685054,-118.4447634,2.5,122989961,122989959
1800 Marengo St,34.058216095,-118.211845398,3.5,15289721,353035624
1929 S San Pedro St,34.02695,-118.25824,2.5,3838515997,122841340
2811 S Figueroa St,34.025949,-118.278032,3.0,1837309537,300944203
1100 N Vermont Ave,34.091138923,-118.291340859,2.5,1833685584,1799706851
859 N Broadway,34.0633749,-118.2379849,2.5,4011845729,2258860933
1822 W 7th St,34.0552165,-118.2744046,4.0,4071613711,4071613713
521 N Hollywood Way,34.1597705,-118.3432219,3.0,4048147650,606940741
3960 Laurel Canyon Blvd,34.1425399,-118.3944,3.5,272257424,4052036204
932 E Colorado St,34.1425151,-118.2434676,3.0,122798181,122798183
402 W Manchester Blvd,33.9615525305,-118.362510949,4.0,305458415,123258553
155 W Washington Blvd,34.03212,-118.26614,3.0,122770847,122770836
10814 Jefferson Blvd,34.000994,-118.39452,2.5,1717078768,1717039123
11469 Jefferson Blvd,33.989301,-118.39754,3.5,1717078768,1717039123
712 S Hill St,34.0455539,-118.2546089,3.0,268651387,268651389
519 W Manchester Ave,33.9603899,-118.28344,3.5,268537157,27463368
600 S Alvarado St,34.059289,-118.2748342,3.0,122618684,122705027
14120 Ventura Blvd,34.149409,-118.4410331,3.5,1831587416,122852288
10250 Santa Monica Blvd,34.057731,-118.419692,2.5,2190611574,122926197
3625 S La Brea Ave,34.020531,-118.35590217,2.5,122562575,122562579
5070 W Sunset Blvd,34.09778,-118.30021,3.0,122886471,3892316570
727 N Vine St,34.08425,-118.32721,2.0,123129613,123129618
316 E Pico Blvd,34.0346,-118.2578,3.5,1728420377,123015497
6540 Pacific Blvd,33.9792823792,-118.225189209,4.0,4010036909,123182932
3812 Midway,34.0168995,-118.4081762,3.0,1613170313,123508969
5333 S Main St,33.99359,-118.2743,3.5,122907716,122907724
5440 S Central Ave,33.9933246374,-118.256405443,4.0,279645527,4020147364
4934 W Pico Blvd,34.0476150513,-118.344276428,3.0,1728420377,123015497
741 S Soto St,34.03472,-118.21583,2.5,123420882,317660695
4413 S Main St,34.003323,-118.2741349,3.5,122907716,122907724
5939 State St,33.9877305,-118.2129154,3.5,122729322,123095758
3441 Whittier Blvd,34.02753,-118.19953,4.0,123289431,122688639
4310 S Central Ave,34.0058036989,-118.255966172,3.5,279645527,4020147364
6333 W 3rd St,34.0722039602,-118.359752069,1.5,73909199,288983244
5867 S Central Ave,33.987729,-118.256774,2.0,279645527,4020147364
3646 E Olympic Blvd,34.0186851,-118.1982266,3.0,338397312,123028327
1969 Zonal Ave,34.0606628917,-118.205690786,3.0,123081614,122894816
3728 Cahuenga Blvd,34.1357955933,-118.361427307,2.5,4076785973,4076800569
3122 W 8th St,34.05752,-118.29503,4.5,4071613711,4071613713
3278 W Slauson Ave,33.988657,-118.329934,3.0,26427498,3879292299
3607 Trousdale Pkwy,34.020557,-118.286092,2.0,1908663380,122969467
10350 Venice Blvd,34.0204838,-118.4036311,3.0,123067606,122734367
1957 E Florence Ave,33.9748649,-118.2353657,3.5,123028531,123028535
3650 W Martin Luther King Jr Blvd,34.0100267,-118.335791,3.0,123590585,123777315
1027 W Martin Luther King Jr Blvd,34.0109949,-118.292504,3.5,123590585,123777315
6333 W 3rd St,34.072277,-118.360925,2.0,73909199,288983244
2760 E 1st St,34.0415614,-118.2052691,2.5,69275589,1437216586
1514 S Vermont Ave,34.0447693,-118.2912064,3.0,33619284,5082007380
1407 E Gage Ave,33.9822049,-118.2497045,2.5,281506299,281506167
6802 S La Cienega Blvd,33.9769668579,-118.3698349,2.5,1717101466,373546502
696 S Alvarado St,34.0565869194,-118.276648745,3.5,122618684,122705027
735 E 12th St,34.03343,-118.25216,2.0,69275589,1437216586
249 N Glendale Ave,34.1495385,-118.246058,3.0,1833685584,1799706851
3320 W 8th St,34.0575951,-118.3004581,2.5,4071613711,4071613713
1457 E Florence Ave,33.97507,-118.24816,2.5,123028531,123028535
561 N Glendale Ave,34.155201,-118.244812,3.5,1833685584,1799706851
934 S Los Angeles St,34.039677,-118.254723,3.0,268539826,4073999002
404 S Figueroa St,34.052922,-118.256198,1.5,1837309537,300944203
1548 W Pico Blvd,34.044136,-118.2761536,2.0,1728420377,123015497
610 Childs Way,34.0188753821,-118.282366387,3.0,122731371,122731379
3403 W Slauson Ave,33.98923,-118.33137,3.5,26427498,3879292299
1500 Eastlake Ave,34.0625504042,-118.205040357,3.0,281506299,281506167
186 S Western Ave,34.071364,-118.308949,5.0,4013329317,4013344389
735 E 12th St,34.0522791341,-118.29244595,5.0,69275589,1437216586
4732 North Rimpau Blvd,34.0472734177,-118.340042306,4.0,122735406,60946391
1415 N Vermont Ave,34.09736,-118.29213,3.0,1833685584,1799706851
3655 W 3rd St,34.0691749,-118.295756,5.0,73909199,288983244
3184 E Florence Ave,33.9723248661,-118.210713342,4.5,123028531,123028535
1000 E Washington Blvd,34.025175,-118.252923,4.0,122770847,122770836
1000 Universal Terrace Pkwy,34.1360889524,-118.352380875,2.5,6377708951,4085508912
4325 Glencoe Ave,33.98602,-118.43984,2.5,1672978838,122637911
937 N Hill St,34.0654899,-118.2384,5.0,268651387,268651389
2531 S San Pedro St,34.0220870972,-118.261390686,2.5,3838515997,122841340
681 S Western Ave,34.0603942871,-118.309555054,3.5,4013329317,4013344389
6000 Sepulveda Blvd,33.985926,-118.392803,2.5,1620475574,297103198
818 Wilshire Blvd,34.0496399,-118.25895,3.0,3876106974,122583404
4032 S Western Ave,34.01039,-118.30855,3.5,4013329317,4013344389
1355 W Florence Ave,33.974982,-118.299812,5.0,122841507,123043847
524 East Washington Blvd,34.0287,-118.26008,2.0,122770847,122770836
1275 S Union Ave,34.045323,-118.277199,3.0,122398753,122398756
1713 S Western Ave,34.0424005126,-118.310029842,1.5,4013329317,4013344389
1810 W Slauson Ave,33.988088,-118.3100139,1.5,26427498,3879292299
1907 S Alameda St,34.0196907,-118.2397166,2.5,122629925,122629929
261 E Adams Blvd,34.02377,-118.2654,2.0,279932676,123354328
2120 E Florence Ave,33.975004,-118.232957,2.0,123028531,123028535
4400 S Broadway,34.0035362244,-118.277854919,2.5,4011845729,2258860933
2748 W 8th St,34.05745,-118.28575,4.0,4071613711,4071613713
1139 E Colorado St,34.1427645,-118.2399867,3.0,122798181,122798183
2740 W Olympic Blvd,34.0520706,-118.2931824,4.0,338397312,123028327
3214 Glendale Galleria,34.1449821546,-118.259147213,2.0,4083476484,2629372631
3939 S Figueroa St,34.01404,-118.28528,3.0,1837309537,300944203
2536 Overland Ave,34.0399513,-118.4232101,4.0,122649749,122649746
11030 W Jefferson Blvd,33.9971649,-118.3939003,2.5,123419161,122940786
2040 S Central Ave,34.0230221458,-118.25159786,3.0,279645527,4020147364
100 Universal City Plz,34.1360889524,-118.352380875,2.0,6377708951,4085508912
Route De Paris,33.9996352881,-118.203557531,5.0,122601310,1729829408
4333 S Vermont Ave,34.0048697,-118.2916849,2.5,33619284,5082007380
14006 Riverside Dr,34.1574751,-118.4387833,2.5,479651242,1965784197
3500 Wilshire Blvd,34.06139,-118.3007,4.5,3876106974,122583404
3552 W 3rd St,34.0689051,-118.2933299,3.0,73909199,288983244
750 N Hill St,34.06174,-118.23941,3.0,268651387,268651389
1822 Westwood Blvd,34.04921,-118.43591,3.0,1620498786,1620498634
6913 Pacific Blvd,33.9763093462,-118.226682502,4.5,4010036909,123182932
3756 W Ave 40,34.11974,-118.22735,3.0,20842193,493139634
4414 Avalon Blvd,34.0033699,-118.26484,2.0,2479028859,859568352
1134 Glendale Galleria,34.144863,-118.259007,2.0,4083476484,2629372631
5918 Pacific Blvd,33.988495,-118.22475,2.5,4010036909,123182932
2000 W 6th St,34.0589485,-118.2740479,5.0,4071613711,4071613713
2607 Santa Ana St,33.9648444,-118.2248311,2.5,123321249,123114916
420 Ord St,34.06036,-118.240143,2.5,5999772868,122600013
6330 Pacific Blvd,33.98266,-118.22474,3.5,4010036909,123182932
3424 E Slauson Ave,33.9891999,-118.22533,2.5,122676603,1620475233
1713 E Vernon Ave,34.0042381,-118.2428894,1.0,4012887416,122820123
6044 Pacific Blvd,33.9859238,-118.2250671,2.0,4010036909,123182932
2521 E Florence Ave,33.97468,-118.22685,3.0,123028531,123028535
402 S Broadway,34.0492256,-118.2494434,2.0,4011845729,2258860933
4016 W Washington Blvd,34.039824754,-118.327616751,1.0,122770847,122770836
1139 E Broadway,34.1463549,-118.2401766,4.0,4011845729,2258860933
4366 Fountain Ave,34.095583,-118.28517,4.5,1497909364,1865781243
5468 Wilshire Blvd,34.0621767,-118.3481449,4.0,3876106974,122583404
7300 Sunset Blvd,34.09762,-118.34993,5.0,20842216,123113777
3764 Watseka Ave,34.02524,-118.39714,4.5,123067520,3969784766
251 S Olive St,34.0528020301,-118.250135183,4.0,123142815,123116291
2823 S Vermont Ave,34.02882,-118.29187,3.5,33619284,5082007380
10823 Venice Blvd,34.0175605846,-118.409350867,4.5,123067606,122734367
100 N La Cienega Blvd,34.074201,-118.375755,3.5,1717101466,373546502
2023 Cesar Chavez Blvd,34.0491759375,-118.212418556,4.0,123165489,122933408
944 N Western Ave,34.0875146908,-118.308671404,4.0,4013329317,4013344389
900 Wilshire Blvd,34.0497511994,-118.260578017,3.5,3876106974,122583404
10406 Venice Blvd,34.0199619315,-118.404037427,4.0,123067606,122734367
2921 Los Feliz Blvd,34.12663,-118.26405,3.5,4008000047,912022166
1375 N Western Ave,34.0965171,-118.3095055,3.0,4013329317,4013344389
100 S Western Blvd,34.0734291,-118.3087692,3.0,4011862714,4011862712
5170 W Sunset Blvd,34.0977018017,-118.302928358,3.5,122886471,3892316570
1901 W 7th St,34.0556347,-118.2746478,3.5,4071613711,4071613713
7001 Santa Monica,34.0909260397,-118.341860109,3.5,123244029,448454801
10408 Venice Blvd,34.0200821,-118.4041261,4.5,123067606,122734367
506 South Grand Avenue,34.0491659369,-118.253520727,3.5,2919732414,2919732416
10200 Venice Blvd,34.020937,-118.402097,4.0,123067606,122734367
3857 Overland Ave,34.0167032743,-118.406442511,4.0,122649749,122649746
555 Universal Hollywood Dr,34.137063,-118.358529,3.5,408485712,123180857
6052 W Olympic Blvd,34.0577993821,-118.36311847,3.0,338397312,123028327
110 S Brand Blvd,34.1450399361,-118.254895668,3.5,122681505,122681513
1111 S Figueroa St,34.0431251526,-118.267120361,3.5,1837309537,300944203
5120 Rodeo Rd,34.021193,-118.356604,2.5,122575939,122575951
13903 Ventura Blvd,34.148886,-118.4356902,4.0,1831587416,122852288
300 Harvey Dr,34.1481448526,-118.22791397,3.5,122978258,122978260
8101 Long Beach Blvd,33.9649,-118.22554,4.0,4007719553,299397914
3771 McClintock Ave,34.0188712472,-118.290978359,3.0,1286136450,63068610
5604 Sepulveda Blvd,33.9901,-118.39472,3.0,1620475574,297103198
1133 S Glendale Ave,34.132421385,-118.252450012,3.5,122398753,122398756
Bladwin Hills Crenshaw Plz,34.009945,-118.336828,2.0,1385012886,1732213387
Watt Way,34.0227406026,-118.287304515,4.0,4015423966,63068610
2522 E Florence Ave,33.9741693,-118.2271238,3.5,123028531,123028535
5555 Melrose Ave,34.0836149,-118.3218775,3.0,1799873565,122684723
1111 S Figueroa St,34.0431251526,-118.267120361,4.5,1837309537,300944203
2661 E Florence Ave,33.97485,-118.2235,2.0,123028531,123028535
6756 Hollywood Blvd,34.1012,-118.33784,4.0,4048147650,606940741
2121 E 7th Pl,34.03402,-118.22919,4.5,122576086,122576088
624 S La Brea Ave,34.06415,-118.34367,4.0,122562575,122562579
448 S Hill St,34.0487752648,-118.251395712,4.0,268651387,268651389
435 N Fairfax Ave,34.079289,-118.361585,4.0,122554553,122554556
332 S Broadway,34.050039,-118.248552,4.0,4011845729,2258860933
2528 S Figueroa St,34.0282923762,-118.275208245,4.5,1837309537,300944203
3832 Wilshire Blvd,34.061358,-118.310453,4.5,3876106974,122583404
7313 Beverly Blvd,34.07642,-118.34909,4.5,123448186,123000533
6602 Melrose Ave,34.08319,-118.33881,4.0,1799873565,122684723
8256 Beverly Blvd,34.07577,-118.36982,4.0,123448186,123000533
515 W 7th St,34.047132,-118.2558135,4.0,4071613711,4071613713
705 W 9th St,34.046195,-118.261698,4.0,4071613711,4071613713
2308 S Union Ave,34.03447,-118.28341,4.0,122398753,122398756
8700 W 3rd St,34.0734651,-118.3818814,4.0,73909199,288983244
2141 W Sunset Blvd,34.0775496584,-118.264732207,4.0,122886471,3892316570
108 W 2nd St,34.0509671,-118.2448504,3.5,1768126771,1718756124
4427 W Sunset Blvd,34.097488,-118.285796,4.5,122886471,3892316570
3330 W Olympic Blvd,34.052144,-118.310428,4.0,338397312,123028327
126 E 6th St,34.0447654724,-118.249443054,4.5,1716288049,1716461345
5732 Melrose Ave,34.0833586784,-118.324724939,4.0,1799873565,122684723
371 E 2nd St,34.0482095,-118.2398789,4.0,4012477146,6377614688
7910 W 3rd St,34.0715151,-118.3622707,4.0,73909199,288983244
580 Mateo St,34.039413,-118.232504,4.0,29546854,1897662229
114 E 2nd St,34.05049,-118.24406,4.0,4012477146,6377614688
189 The Grove Dr,34.073535729,-118.359532367,4.0,5103628580,3672448785
633 W 5th St,34.0511203,-118.2543221,4.0,4071613711,4071613713
8450 W 3rd St,34.07294,-118.37494,4.0,73909199,288983244
610 S Serrano Ave,34.06301,-118.30622,4.0,28992162,28992166
3680 Wilshire Blvd,34.0612619383,-118.306245565,4.5,3876106974,122583404
1111 Wilshire Blvd,34.052601,-118.263447,4.0,3876106974,122583404
1623 1/2 N Cahuenga Blvd,34.1004443728,-118.329703643,4.5,21478362,2354303395
118 E 6th St,34.044846,-118.249564,3.5,1716288049,1716461345
630 W 6th St,34.0494974772,-118.256755477,4.0,4071613711,4071613713
118 E 6th St,34.0448931582,-118.249797027,4.0,1716288049,1716461345
1154 N Highland Ave,34.092322,-118.338386204,4.0,122622238,122622292
1936 E 7th St,34.03439,-118.232589,4.5,1716288049,1716461345
6523 Sunset Blvd,34.0981249,-118.332,4.0,20842216,123113777
2366 Glendale Blvd,34.09918,-118.25887,4.0,17596242,363663444
840 S Spring St,34.0422897,-118.2542114,4.0,15717265,2464810685
800 W Olympic Blvd,34.0446963343,-118.265364532,4.0,338397312,123028327
800 W Olympic Blvd,34.0449339897,-118.265804751,3.5,338397312,123028327
601 S Central Ave,34.0390802758,-118.240427716,4.0,279645527,4020147364
350 S Grand Ave,34.0518700506,-118.252053641,4.0,28992162,28992166
600 Wilshire Blvd,34.0479563134,-118.256189231,4.5,3876106974,122583404
347 E 1st St,34.04973,-118.23944,3.5,69275589,1437216586
707 E 4th Pl,34.045368,-118.237335,4.0,122576086,122576088
911 S Hill St,34.0428503408,-118.257759627,4.0,268651387,268651389
3413 Cahuenga Blvd W,34.13166,-118.35262,4.5,2351767706,18208088
12236 W Washington Blvd,33.99689,-118.42654,4.0,122770847,122770836
345 N La Brea Ave,34.07757,-118.34438,4.0,122609287,122609292
3451 W 6th St,34.06373,-118.296869,4.0,4071613711,4071613713
6124 Hollywood Blvd,34.1015151,-118.3233109,4.0,4048147650,606940741
4330 Melrose Ave,34.0834606247,-118.295175379,4.5,1799873565,122684723
