59,21 rue Saint-Nicolas,48.8513985,2.37463,4.5,€€€,207281261,207281263,0.147798989402
60,7 place Franz Liszt,48.8780212,2.35112,4.5,€€€,247114907,470195,0.0588742223787
61,60 Rue Didot,48.8297198143,2.31779483826,4.0,€€,360977,88797795,0.322735803575
62,12 rue Faidherbes,48.85118221,2.3840757,3.5,€€,25009263,25009260,0.0163436953317
63,79 rue Quincampoix,48.8622837149,2.35109936446,4.0,€,690459476,25554674,0.485489511838
64,22 rue Béranger,48.86654,2.36353,4.0,€€,256589864,94138857,0.258921249127
65,80 rue Jean-Pierre Timbaud,48.86735,2.37638,4.0,€€,35514153,35514390,0.0738910266944
66,25 cour Saint Emilion,48.83318,2.38663,3.0,€€,14956548,14956547,0.244533040726
67,7 rue Eugène Varlin,48.8781474,2.3647457,4.0,€€,94110199,94110200,0.16719282915
68,14 rue de Rivoli,48.855516,2.359802,4.0,€€,26401641,26401659,0.279838701837
69,55 bis quai de Valmy,48.8706530986,2.3654649389,4.5,€€,17809151,94141550,0.0881156117788
70,18-20 rue des Archives,48.8578555356,2.35488363386,3.5,€€,26401417,26401021,0.211003346321
71,9 place du Général-Beuret,48.84194,2.30305,3.5,€€,110509774,110517381,0.322902586632
72,36 boulevard la Tour Maubourg,48.85995,2.31019,4.0,€€,470166,470165,0.00696846106636
73,48 rue de Ponthieu,48.87158,2.3069799,4.5,€,32560723,829526332,0.166008699806
74,4 ave Mac-Mahon,48.8752803,2.2947966,3.5,€€,661218,368335,0.200332566616
75,43 rue Notre Dame de Lorette,48.8794923767,2.3359817639,5.0,€€€,94220106,94220218,0.494803279373
76,90 rue Dames,48.88299,2.31815,4.0,€€,27323473,27323478,0.00693171259527
77,1 rue Charles François Dupuis,48.86518,2.36283,3.5,€€,94138281,94138623,0.224425828572
78,127 rue de Rennes,48.84673,2.32685,4.0,€€,202802037,25256262,0.138407732088
79,14 rue de la Banque,48.8676386,2.3407506,3.5,€€€,25581660,25273883,0.321411219126
80,34 bis rue Amelot,48.8580589,2.36869,4.0,€€,178888782,26401084,0.183659453263
81,4 rue Princesse,48.8526573,2.334426,3.0,€€,24958726,24958041,0.464650900705
