2699 Broadway,40.7991155,-73.9689095
2637 Broadway,40.7972413,-73.9702783
764 Amsterdam Avenue,40.7950362,-73.9699298
760 Amsterdam Avenue,40.7949241,-73.9700116
73 8th Avenue,40.7394950,-74.0029857
N/A,40.7392445,-74.0031634
N/A,40.7242486,-74.0033107
N/A,40.7224661,-73.9488216
N/A,40.7227848,-73.9478454
N/A,40.8624129,-73.9250520
518 Hudson Street,40.7337954,-74.0064644
245 5th Avenue,40.7445000,-73.9871814
620 9th Avenue,40.7595189,-73.9915600
630 9th Avenue,40.7600931,-73.9911538
623 9th Avenue,40.7598902,-73.9917945
N/A,40.7588415,-73.9931630
15 Watts Street,40.7233368,-74.0038205
15 East 17th Street,40.7376087,-73.9911580
118 Eldridge Street,40.7182306,-73.9917863
366 Columbus Avenue,40.7808586,-73.9765071
368 Columbus Avenue,40.7809719,-73.9764333
N/A,40.7446199,-74.0030314
N/A,40.7616428,-73.9866561
N/A,40.7581196,-73.9889244
N/A,40.7580159,-73.9889989
300 West 44th Street,40.7585044,-73.9890563
N/A,40.7211598,-73.9966849
N/A,40.7644171,-73.9810527
162 West 56th Street,40.7645691,-73.9804954
N/A,40.7751463,-73.9568621
N/A,40.7682759,-73.9856866
82 South 4th Street,40.7124720,-73.9647679
N/A,40.7121797,-73.9662152
91 South 4th Street,40.7124975,-73.9642787
N/A,40.7987385,-73.9673316
205 East Houston Street,40.7223450,-73.9873614
352 West 39th Street,40.7562465,-73.9936447
N/A,40.7193480,-73.9899978
229 Chrystie Street,40.7232599,-73.9914325
431 3rd Avenue,40.7432291,-73.9796970
N/A,40.8612406,-73.9703630
N/A,40.8519524,-73.9722828
N/A,40.8495745,-73.9707647
N/A,40.8130952,-73.9843469
N/A,40.8561334,-73.9654125
N/A,40.8091315,-74.0018022
N/A,40.8087234,-74.0024379
404 Lenox Avenue,40.8109307,-73.9428375
40 North 6th Street,40.7197428,-73.9625979
178 Kent Avenue,40.7188464,-73.9635537
350 West 50th Street,40.7627443,-73.9878936
N/A,40.7141835,-73.9616239
199 Grand Street,40.7142048,-73.9602838
N/A,40.7107181,-73.9582427
338 Columbus Avenue,40.7799768,-73.9771961
N/A,40.7186710,-73.9640665
N/A,40.7833950,-73.9784022
2843 Broadway,40.8045376,-73.9668292
2859 Broadway,40.8048378,-73.9665667
2252 Broadway,40.7849274,-73.9788012
379 Union Avenue,40.7117855,-73.9514399
N/A,40.7110912,-73.9512978
366 Union Avenue,40.7113992,-73.9510101
N/A,40.7742049,-73.9814065
394 Broadway,40.7070572,-73.9543715
2179 3rd Avenue,40.7996549,-73.9385655
N/A,40.7377801,-73.9551950
90 William Street,40.7081980,-74.0076571
