25248785,321607233,39.9062721,116.3894407,39.9060115,116.3894463,0.0289391174998,广场西侧路
25248791,330841408,39.8988716,116.3934609,39.9061466,116.3930805,0.808418079197,广场东侧路
330844390,1639085074,39.9062496,116.3251522,39.9061352,116.3232206,0.165659959595,复兴路
25585092,25585135,39.8988597,116.3817888,39.9024162,116.3816188,0.395155402354,兵部洼胡同
27484993,1833361108,39.9062149,116.3153870,39.9097712,116.3156087,0.395320975729,军博西路
26535594,1742861999,39.9069468,116.4117218,39.9067543,116.4051861,0.559274821472,东长安街
325686451,1598453934,39.8986220,116.3779386,39.8882467,116.3784669,1.15288213915,南新华街
30993514,1718852261,39.9933535,116.3945787,39.9933848,116.3982942,0.317330594488,慧忠路
30993546,30993549,39.9932535,116.3971886,39.9886984,116.3972082,0.505775835024,n/a
384836951,1718872061,40.0082142,116.3939401,39.9871227,116.3947548,2.34291921345,北辰东路
733967259,26535390,39.9064630,116.4005353,39.9066074,116.4004073,0.0194129147691,n/a
32388118,32899013,39.9319029,116.4025943,39.9258827,116.4028883,0.668914751231,美术馆后街
31018236,330840055,39.9071039,116.4206977,39.9069451,116.4206952,0.0176333118753,n/a
25248790,325686463,39.8987502,116.3898158,39.8986298,116.3898178,0.0133694295636,n/a
325686500,32062410,39.8987479,116.3934817,39.8992743,116.3985895,0.440709519258,前门东大街
332618906,32388118,39.9320171,116.4025886,39.9319029,116.4025943,0.0126893631336,n/a
32388365,269491782,39.9387626,116.3897402,39.9351535,116.3899330,0.401069408342,地安门外大街
1802366835,1802366834,39.9530732,116.4645492,39.9512556,116.4650889,0.207017453693,n/a
1803810853,32877189,39.9396500,116.4194294,39.9395643,116.4194138,0.00960852639223,n/a
245145493,35551151,39.9322423,116.4304239,39.9255377,116.4313674,0.748789880604,东中街
1802398470,1859924770,39.9323792,116.4841800,39.9348238,116.4960018,1.04630673322,姚家园路
35555619,2207734693,39.9299446,116.4758619,39.9298726,116.4721529,0.317150186443,姚家园路
32618834,324664311,39.9477585,116.3875497,39.9476317,116.3754448,1.03456815952,德胜门东大街
321802797,1303500767,39.9028678,116.4558657,39.9067340,116.4559464,0.429330489517,东三环中路
34710869,1838508280,39.9457205,116.4559045,39.9466478,116.4613558,0.477114759399,麦子店西街
239433097,1350327456,39.9848877,116.3377919,39.9851828,116.3451775,0.631672924302,北四环中路
1824913413,1243729590,39.9713484,116.5030182,39.9779128,116.4735300,2.62237136452,将台路
32877275,1838508242,39.9324698,116.4666170,39.9479207,116.4662695,1.71582431935,朝阳公园路
1423628579,343437149,39.8766272,116.4552619,39.8830126,116.4553923,0.70907354856,东三环南路
25585055,1891268439,39.9019869,116.3855782,39.9015069,116.3896516,0.35239486942,人大会堂西路
390990636,77732049,39.9026639,116.3680709,39.9027581,116.3702435,0.18608389945,西绒线胡同
35722669,100655684,39.9220574,116.4467117,39.9219866,116.4489510,0.191601134425,朝阳北路
1351023321,1351023249,39.9556050,116.4493532,39.9505413,116.4552275,0.753718612628,东三环北路
27547590,27547596,39.9169027,116.3285085,39.9170486,116.3388295,0.882565163443,月坛北街
32387952,1860131907,39.9321558,116.4108863,39.9321590,116.4109767,0.00773540327178,n/a
321794578,1838498580,39.9525536,116.4584303,39.9525727,116.4620679,0.310850769798,n/a
76457578,1449318352,39.9233799,116.4279434,39.9231225,116.4275999,0.0409774491108,n/a
332617671,332616584,39.9412205,116.4281058,39.9419448,116.4277396,0.0862970759396,n/a
1351023247,1351023246,39.9500699,116.4384187,39.9499856,116.4384644,0.0101421839246,n/a
733789275,31194139,39.9170117,116.4003384,39.9171306,116.4048417,0.385245222215,灯市口西街
266111656,3015830933,39.9116304,116.4010405,39.9117884,116.4050757,0.345470390961,大阮府胡同
258971034,32899017,39.9400332,116.4553224,39.9399723,116.4492880,0.515795723904,东直门外大街
1841644323,1860131917,39.9322845,116.4375641,39.9323000,116.4492047,0.995018308197,工人体育场北路
35549717,3012563358,39.9324533,116.4610619,39.9336740,116.4610212,0.135583046212,n/a
268390160,1658109520,39.9486937,116.5111407,39.9391939,116.5112286,1.05482332155,青年北路
77734114,90235924,39.9133382,116.3676249,39.9129968,116.3754967,0.674120651685,灵境胡同
330842109,25585099,39.9056415,116.3765804,39.9058516,116.3766593,0.0242840503681,n/a
1840733238,1819087353,39.9228371,116.4344916,39.9227279,116.4344924,0.0121250127624,n/a
100651857,129899686,39.9119975,116.4440292,39.9118787,116.4291556,1.27181254483,光华路
1819087329,31018239,39.9214669,116.4441270,39.9071643,116.4441203,1.58806049481,东大桥路
124171932,124174677,39.8959802,116.3230845,39.9059991,116.3229010,1.1125364998,北蜂窝路
124186569,330588556,39.8839226,116.3057848,39.8878290,116.3150334,0.902189716915,广安路
31204709,31204690,39.9816984,116.4011781,39.9812361,116.3882619,1.10445574467,奥体中路
100631861,1114079310,39.9350657,116.4423700,39.9324119,116.4423338,0.294676575372,n/a
321855434,245140925,39.9615164,116.4408924,39.9671352,116.4471056,0.819157933722,曙光西路
370793703,415529832,40.0101361,116.4720014,40.0036207,116.4723238,0.723959469383,广泽路
1687193445,1687193448,39.9746749,116.3115702,39.9746731,116.3117415,0.0146347351922,n/a
292591115,1360087413,39.9996931,116.3464843,39.9995714,116.3464906,0.013523618959,n/a
264827881,321759981,39.9481136,116.4017327,39.9479727,116.4013765,0.034225262628,n/a
245104009,2052937446,39.8996767,116.4121807,39.8994975,116.4122436,0.0206113581946,崇文门外大街
384324630,528763537,40.0084898,116.3803573,40.0196778,116.3793769,1.24507524101,奥林西路
