4205830390,4205830391,40.7982075,-73.9604245,40.7984850,-73.9610904,0.0640908910071,West 106th Street
42421778,42421769,40.7855935,-73.9820114,40.7826312,-73.9749879,0.678000318226,West 80th Street
42421783,1764387328,40.8593027,-73.9313326,40.8591806,-73.9311471,0.0206995853606,n/a
42421820,42421803,40.7885135,-73.9810702,40.7851655,-73.9731396,0.765709423424,West 84th Street
42421837,42421828,40.7265446,-73.9753144,40.7253260,-73.9762120,0.155122490888,Szold Place
42421852,42421865,40.8126067,-73.9568144,40.8141920,-73.9606870,0.371148680217,La Salle Street
42421877,42421882,40.7328593,-73.9959038,40.7341472,-73.9990143,0.299155741371,West 9th Street
42421951,42421941,40.7033242,-74.0077787,40.7042110,-74.0087890,0.130337157658,Old Slip
42421974,42421972,40.7704780,-73.9838503,40.7697921,-73.9822548,0.15474682242,West 61st Street
2974462027,42421982,40.7712531,-73.9859388,40.7716655,-73.9866974,0.0787343459877,West 61st Street
42421993,42422018,40.7872303,-73.9679486,40.7917606,-73.9786893,1.03678006038,West 89th Street
42423836,42446506,40.7593876,-73.9969538,40.7588487,-73.9975727,0.0794512707038,Galvin Avenue
42428052,42424025,40.7797706,-73.9443355,40.7828662,-73.9437553,0.347236691489,FDR Drive
42424439,42431293,40.7916741,-73.9647071,40.7917186,-73.9628103,0.160165238591,97th Street Transverse
373850912,5378686574,40.8144635,-73.9353786,40.8147964,-73.9361974,0.0783522671093,Madison Avenue Bridge
42424903,42424905,40.7698521,-73.9444618,40.7693493,-73.9438317,0.0771208324601,Main Street
62912066,1329122414,40.7857228,-73.9847587,40.7857794,-73.9842275,0.0452754297614,n/a
42424235,589927993,40.8171890,-73.9344630,40.8168892,-73.9343410,0.0348476618449,Harlem River Drive
42426418,42426420,40.7602377,-73.9514971,40.7605289,-73.9513774,0.0338803185365,Main Street
42426788,1241986544,40.7703749,-73.9437437,40.7703747,-73.9432687,0.0401025932952,West Road
42426804,42426805,40.7917720,-73.9372420,40.7923738,-73.9368033,0.0764011736253,A New Street
42426928,42426931,40.7624373,-73.9479808,40.7629702,-73.9490982,0.111372325222,n/a
371337140,3786741452,40.8068327,-73.9342151,40.8057523,-73.9347088,0.127005232213,n/a
42427064,42427070,40.7557805,-73.9542606,40.7566360,-73.9558140,0.161964897079,Loop Road
42427239,42427242,40.7109360,-74.0050480,40.7101850,-74.0042501,0.107243367862,Spruce Street
42427335,42427340,40.7152208,-73.9842477,40.7166958,-73.9833850,0.179284191731,Pitt Street
42427504,42427507,40.8716544,-73.9112343,40.8722414,-73.9126036,0.132564025152,West 220th Street
42427735,42427523,40.8214870,-73.9485410,40.8129400,-73.9517700,0.987468814173,Saint Nicholas Terrace
42427744,42427742,40.7135643,-73.9808565,40.7142522,-73.9808919,0.0764487236554,Jackson Street
42427764,42427762,40.7639334,-73.9741110,40.7636590,-73.9734650,0.0624794761314,West 58th Street
42427773,42427768,40.8566083,-73.9297266,40.8555980,-73.9273190,0.231944475878,West 192nd Street
42427780,42427782,40.8578410,-73.9320430,40.8581130,-73.9329830,0.0848174789309,West 192nd Street
42427786,2703228467,40.7453010,-73.9868460,40.7505216,-73.9992540,1.19759379851,West 29th Street
42427844,42427846,40.8621121,-73.9300037,40.8622188,-73.9296889,0.0290657831634,Sherman Avenue
42432970,42427881,40.8259560,-73.9433570,40.8272063,-73.9424535,0.158389029672,Saint Nicholas Place
42427915,1989096613,40.7820374,-73.9717336,40.7815938,-73.9713850,0.057381188032,79th Street Transverse Road
42427939,42427934,40.8756706,-73.9128004,40.8746713,-73.9110993,0.181318652334,West 225th Street
42424672,42427965,40.7593048,-73.9592537,40.7599130,-73.9588090,0.0772768745371,York Avenue
42428072,42428061,40.7843570,-73.9833075,40.7812676,-73.9759823,0.707126892151,West 78th Street
42428107,42428080,40.8503746,-73.9406030,40.8474237,-73.9313827,0.843756902471,West 180th Street
5048446874,5048446875,40.8482034,-73.9413208,40.8490112,-73.9410581,0.0924017850269,Cabrini Boulevard
42428436,4207150078,40.7208634,-74.0006449,40.7167984,-74.0040877,0.537018339492,Broadway
2499757467,42428978,40.8417297,-73.9394169,40.8411266,-73.9398609,0.076731854796,Broadway
42429334,42429324,40.7795072,-73.9555814,40.7808689,-73.9588106,0.31172367817,East 86th Street
42429373,42429378,40.7353130,-73.9941180,40.7387436,-74.0024001,0.796582221779,West 13th Street
42429388,6211332483,40.7390674,-74.0030522,40.7391128,-74.0031635,0.010667620663,West 13th Street
42429452,42429479,40.8429382,-73.9346816,40.8462310,-73.9426100,0.762081697161,West 173rd Street
42429541,42428876,40.8193827,-73.9593299,40.8182375,-73.9566189,0.261693596523,West 132nd Street
2099150501,42429552,40.8038762,-73.9461314,40.8032280,-73.9445970,0.148143392216,West 120th Street
42429680,42428003,40.7711470,-73.9679940,40.7655540,-73.9547034,1.28253728125,East 70th Street
42429701,42429700,40.7311376,-74.0029381,40.7317982,-74.0011515,0.167808414861,Cornelia Street
42429703,42429704,40.8703989,-73.9121747,40.8711588,-73.9139795,0.173979682695,West 218th Street
42429747,6185556316,40.8081740,-73.9563440,40.8067377,-73.9529247,0.329672412339,West 120th Street
486867432,486867405,40.7196806,-73.9921746,40.7194205,-73.9913214,0.0776587599151,Delancey Street
42429812,4300940094,40.7164540,-73.9805736,40.7171370,-73.9828100,0.203616413657,Delancey Street
42429827,42429825,40.8117250,-73.9548350,40.8109920,-73.9542880,0.0935736365143,West 125th Street
42428408,42429833,40.7157600,-74.0049760,40.7175980,-74.0090000,0.396564572249,Thomas Street
