119 Essex St,40.7196000925,-73.9879152551,4.5,4215596089,1919595929
11 E 13th St,40.7350747573,-73.993181169,4.0,42436943,42429373
515 3rd Ave,40.74598,-73.97753,4.5,42445378,42449932
158 Lafayette St,40.7198443,-73.99947,4.0,42440815,42445466
206 Thompson St,40.72863,-73.99938,4.0,6213204062,1692433932
1742 2nd Ave,40.780723,-73.949302,3.5,5475082080,42443044
235 Eldridge St,40.72241,-73.9899,3.5,42429637,1918039876
236 E 3rd St,40.72194,-73.98183,4.0,42437349,42437339
384 3rd Ave,40.74176,-73.98123,4.0,4138911201,42449928
125 W 43rd St,40.75618,-73.98461,3.5,42430338,42439981
170 John St,40.7059604,-74.0041871,4.0,42440356,42438476
88 2nd Ave,40.7268483205,-73.9887172039,3.5,42442843,4202957549
644 10th Ave,40.7618,-73.99367,4.0,42455751,42446363
1838 7th Ave,40.8003063354,-73.9549569049,4.0,42423674,42440022
10 Columbus Cir,40.7689230155,-73.9826309681,3.5,1825841754,1825841700
47-46 11th St,40.7438054,-73.9515007,4.5,42866942,42844241
126 W 13th St,40.73709,-73.99863,4.0,42429373,42429378
358 W 46th St,40.760537,-73.990115,3.5,593921858,42439990
294 3rd Ave,40.7386178791,-73.9834206895,4.5,42448701,42436586
245 E 55th St,40.758377,-73.966515,4.0,42442959,5266098185
620 E 6th St,40.724055,-73.980757,4.0,42444835,42444837
505 E 12th St,40.729,-73.98087,4.5,42446547,42446571
114 Eldridge St,40.7181419094,-73.9918541716,4.5,42429637,1918039876
39 Essex St,40.716267,-73.989698,4.5,42452084,4202931917
142 W 72nd St,40.77791,-73.98041,4.0,42442432,42428634
2153 Frederick Douglass Blvd,40.8046999,-73.95558,3.5,5475792646,42435785
146 Beekman St,40.70707,-74.00244,4.0,42452620,42444271
25 W 40th St,40.75319,-73.98298,3.5,42430324,42446488
95 Ave A,40.72563,-73.98403,4.0,42434148,42449023
136 Division St,40.71456,-73.99154,4.0,42440677,42437972
15 Gold St,40.70789,-74.00712,4.0,42448583,1538237248
96 Ave C,40.723652,-73.978836,4.5,42455175,42430938
40 East 33rd St,40.7469069958,-73.9831063896,4.0,561042188,42446701
450 Park Ave S,40.74497,-73.98312,3.0,4597668044,4597668043
405 W 44th St,40.760139,-73.99205,4.5,42443561,42439984
928 Broadway,40.7400486,-73.9893018,4.0,42428201,42428174
712 3rd Ave,40.75261,-73.97342,3.5,42449685,42443615
124 MacDougal St,40.729926,-74.000219,4.0,6213204043,1692433938
256 W 52nd St,40.7632,-73.98469,4.0,42446386,42446353
52 W 33rd St,40.7487053,-73.987317,4.0,42430298,4461990857
1739 2nd Ave,40.7804,-73.95012,4.0,42443044,42429340
32 W 32nd St,40.74775,-73.98716,4.0,6223969260,42443680
32 Watts St,40.7236935,-74.0044516,4.5,42430143,42423456
569 Hudson St,40.73591,-74.00624,3.5,6210448863,6210448857
118 10th Ave,40.744191,-74.006297,3.0,42429664,42427390
240 E 75th St,40.7709199,-73.95759,4.0,596776046,42430052
61 9th Ave,40.7416,-74.00535,4.0,4557517550,4557517554
82 Reade St,40.715498,-74.007178,4.0,42445356,42436322
93 Bowery St,40.7170795323,-73.995257467,4.5,4202950101,5161246301
121 Essex St,40.71966,-73.98791,4.0,4215596089,1919595929
820 Washington St,40.739618,-74.008443,3.5,42455357,42431508
36 W 26th St,40.7441830643,-73.9905130319,4.0,42430277,42428216
542 W 27th St,40.7507286072,-74.0041351318,4.0,42434821,42434827
11 E 32nd St,40.746854,-73.9845201,4.0,42445899,4597668020
538 E 14th St,40.7294082642,-73.9787216187,3.5,42439006,42440754
93 Bowery,40.7171,-73.99533,4.0,4202950101,5161246301
783 8th Ave,40.760937,-73.9875069,3.5,4207957615,42432589
24 E 39th St,40.7506062,-73.9801755,4.0,42445656,42445649
25 W 32nd St,40.747267123,-73.986286819,3.5,6223969260,42443680
181 W 10th St,40.7344894409,-74.0026245117,4.0,42430811,42432194
219 E 44th St,40.75183,-73.97236,4.0,42442943,42453000
32 E 21st St,40.7393229,-73.9887163,4.0,42438173,42443671
326 W 46th St,40.76005,-73.98913,4.0,42439990,42430347
275 Church St,40.718477,-74.004802,4.0,4143851142,42440825
34 W 32nd St,40.747685,-73.987361,4.0,6223969260,42443680
90 Thompson St,40.725139,-74.002098,4.5,42436788,42436763
136 W 42nd St,40.75522,-73.98539,4.0,42428287,42437363
54 W 39th St,40.752396,-73.9847706,4.0,42445649,42428272
173 7th Ave S,40.735981,-74.0012344,4.0,42430828,42430805
359 W Broadway,40.7229607269,-74.0032050568,3.5,42452026,42454423
475 W Broadway,40.726739,-73.999913,3.5,42454423,42448558
27-24 Jackson Ave,40.747615,-73.940159,4.0,2971841362,2971840925
102 Norfolk St,40.71873,-73.98691,3.5,42429782,42451604
156 7th Ave,40.742,-73.99755,3.5,42439830,42439823
566 Amsterdam Ave,40.78875,-73.97464,4.5,42442469,42442534
145 W 45th St,40.75759,-73.98438,4.0,42430344,593921856
183 W 10th St,40.7343842119,-74.0027010019,4.0,42430811,42432194
568 Amsterdam Ave,40.78881,-73.97459,4.0,42442469,42442534
944 8th Ave,40.765751,-73.983167,4.0,42431556,6210777831
200 W 70th St,40.77741,-73.98312,4.0,42431000,42435269
117 Perry St,40.73512,-74.00671,3.5,42436404,42430824
510 Madison Ave,40.75971,-73.97473,4.0,4207952792,42436701
720 10th Ave,40.76419,-73.99182,4.5,42446363,42450434
31 W 26th St,40.74437,-73.99014,4.0,42428216,42429874
111 East 7th St,40.7267693111,-73.9847712789,4.0,42434205,42434196
60 W 129th St,40.810030608,-73.9431898388,4.0,42451564,2141026508
188 Suffolk St,40.72147,-73.9847,4.5,42447435,42432073
523 3rd Ave,40.7462,-73.9774599,4.5,42445378,42449932
177 Henry St,40.7136187,-73.9888503,4.5,42433550,42437768
485 10th Ave,40.7567847954,-73.9979356061,3.5,42437670,42455751
622 Third Ave,40.74972,-73.97544,3.5,42432451,42432464
953 2nd Ave,40.755293,-73.968462,3.5,42442952,42442949
100 Park Ave,40.7511373,-73.978866,4.0,561042199,561042202
547 Hudson St,40.734943,-74.006359,4.0,42436400,4207862998
134 1st Ave,40.72768,-73.98502,4.0,42453166,4205565489
303 Lexington Ave,40.7484183,-73.9780442,3.5,42446942,42446941
732 Amsterdam Ave,40.793975,-73.970809,4.0,42442534,42421741
Two Times Square 714 Seventh Avenue at W. 48th Street,40.7596837059,-73.9845943451,4.0,42439996,42430352
315 5th Ave,40.7469,-73.98519,3.5,42443680,42451674
18 Bedford Ave,40.7237183094,-73.9515986363,4.0,6039536260,42520377
40 Rivington St,40.7210141971,-73.9910638332,4.0,42437113,1773076778
175 Ludlow St,40.72191,-73.98768,4.0,4478001045,42429769
107 Ave A,40.72602,-73.98393,4.0,42434148,42449023
429 Amsterdam Ave,40.78416,-73.97736,4.0,42442469,42442534
156 West 56th St,40.7644892,-73.9801211,4.0,42430742,42431544
637 Hudson St,40.73888,-74.00574,4.0,42431503,42436427
350 E 85th St,40.77628,-73.95048,4.0,42456066,596776132
354 Metropolitan Ave,40.714066,-73.956327,4.0,42480149,42482398
200 5th Ave,40.74197,-73.9895,3.0,42437881,42434268
47 E Houston St,40.72459,-73.99478,4.0,1918039897,4202908169
35 E 76th St,40.7743790494,-73.9633083344,4.0,42454679,42428014
174 Grand St,40.71971,-73.99785,4.0,42439207,42440810
155 Varick St,40.7262951085,-74.0058930487,3.5,42445574,4616536351
130 W 3rd St,40.730693567,-74.0009226385,4.0,42428458,42430217
396 3rd Ave,40.742179,-73.980915,3.5,4138911201,42449928
1221 Avenue Of The Americas,40.759377,-73.982094,4.0,42430356,42432585
337 E 10th St,40.72713,-73.9802799,4.0,42430914,42430938
145 E Houston St,40.7231079,-73.9897536,4.0,4202908168,4557539295
18 Spring St,40.72135,-73.99502,3.5,42442247,1773076509
145 E 50th St,40.75628,-73.97144,4.0,42449956,42442952
1 Howard St,40.7189312923,-73.9994524692,4.0,42427322,42439583
151 E 82nd St,40.77682,-73.95698,5.0,42439389,42439416
205 Thompson St,40.7286749,-73.9996277,3.5,6213204062,1692433932
738 10th Ave,40.764828,-73.9914,3.0,42446363,42450434
34 E 4th St,40.727309,-73.992387,4.0,42428460,42455867
243 W 38th St,40.75426,-73.99028,4.0,42433620,42428268
401 W 50th St,40.76365,-73.9890999,4.5,4207978589,42440001
27 W 35th St,40.7498855591,-73.9853439331,4.0,42434946,4886239172
2082 Frederick Douglas Blvd,40.8022697271,-73.956785202,4.0,42435743,5475792646
813 8th Ave,40.7615693,-73.9867747,4.0,4207957615,42432589
11 W 17th St,40.73844,-73.99293,3.5,42439272,42430259
271 W 23rd St,40.74532,-73.99782,3.5,42435624,42437890
30 E 20th St,40.7385919,-73.9888939,4.0,42427369,42438849
151 W 51st St,40.7613464556,-73.981144922,4.0,5475605302,42440004
536 9th Ave,40.75686,-73.99356,5.0,42445001,4207913309
252 W 29th St,40.7487508496,-73.9952297485,4.0,42427786,2703228467
67 Clinton St,40.71941,-73.98501,4.0,3630219668,1919595921
200 Mott St,40.721202,-73.995401,3.5,4202950102,42429752
227 Mott St,40.7224497,-73.9953034,4.5,42442247,1773076509
179 W 4th St,40.73247,-74.00163,3.5,42430231,1692433941
186 Ave A,40.72886,-73.9813,4.5,42430914,42430938
52 Greenwich Ave,40.7358,-74.00036,4.0,42432201,42430828
465 W 23rd St,40.7476868,-74.0037054,4.5,42437909,6279091713
182 Ave B,40.72783,-73.97951,4.0,42436947,42436943
225 5th Ave,40.7434728927,-73.9880464381,4.0,42429874,42453624
1535 Broadway,40.7586,-73.98618,3.0,42428287,42428258
52 8th Ave,40.73844,-74.00343,3.5,4492821528,42431844
62 Charles St,40.7348725945,-74.0029708296,3.5,42430813,42436400
123 W 45th St,40.7574091835,-73.9837408764,3.5,42430344,593921856
675 Hudson St,40.7404330511,-74.0054753423,3.0,42436439,42431503
65 2nd Ave,40.7260849061,-73.9897361398,4.5,42442843,4202957549
913 Broadway,40.7396,-73.9898,3.5,42428174,42428170
928 2nd Ave,40.754336,-73.968502,3.5,42442952,42442949
6 W 24th St,40.7426259948,-73.9902863558,4.0,42431500,42429390
241 Sullivan St,40.72992,-73.99927,4.0,42430143,42439542
247 Broome St,40.717801,-73.98985,3.5,42432105,42432099
10 Delancey St,40.720394,-73.99321,4.0,4202930754,1773076511
49 W 20th St,40.74094,-73.9937,4.5,42427374,42427369
131 Chrystie St,40.7195182,-73.993546,4.0,42429754,486869282
106 Norfolk St,40.71887,-73.98701,4.0,42429782,42451604
130 W 47th St,40.75844,-73.98306,4.0,42439994,42428303
7 Ave A,40.7226142883,-73.9863433838,4.0,42455039,1919595929
115 E 57th St,40.76143,-73.96992,4.0,42432834,42432847
736 10th Ave,40.7650840968,-73.9918056894,4.5,42446363,42450434
300 E 89th St,40.7796219064,-73.9501479663,3.5,6166999548,42436537
26 Bond St,40.726621,-73.993545,3.5,42445520,42437618
39 Greenwich Ave,40.73539,-74.00057,4.0,42432201,42430828
788 9th Ave,40.76483,-73.98756,4.0,4207837422,42445027
659 9th Ave,40.7608736,-73.9911787,3.5,42445018,42445011
727 7th Ave,40.75999,-73.98366,3.5,42439996,42439994
99 Ave B,40.72466,-73.981235,4.0,42453156,42453158
647 E 11th St,40.72666,-73.9773,4.5,42455013,42454994
313 Amsterdam Ave,40.78031,-73.98018,3.5,42432564,42442463
316 Columbus Ave,40.7792833,-73.9776967,3.5,4207884931,42443341
321 W 44th St,40.7590591,-73.9898914,3.5,42443561,42439984
639 10th Ave,40.761848,-73.994262,4.0,42455751,42446363
56 Irving Pl,40.73596,-73.98696,4.0,42434355,42434357
1365 1st Ave,40.768857,-73.955524,3.5,4215940678,42439567
254 W 54th St,40.7644499,-73.98371,4.0,42435707,42428315
734 10th Ave,40.7645799,-73.9914759,4.0,42446363,42450434
626 11th Ave,40.763156,-73.996253,4.0,42430680,42430673
300 W 40th St,40.7559502,-73.9907608,3.5,42439968,42428277
365 Park Ave S,40.74215,-73.98472,4.0,42429888,42436748
308 E 6th St,40.72708,-73.98801,3.5,42444827,42444835
W 79th St,40.7856357379,-73.9843865064,3.5,62912066,1329122414
66 Rivington St,40.720737,-73.989944,4.0,42437109,42437111
321 Malcolm X Blvd,40.8085637,-73.9450228,3.5,3099327972,4207724577
145 Bleecker St,40.72828,-73.99914,3.5,42430187,42431822
320 Amsterdam Ave,40.78075,-73.98032,3.5,42432564,42442463
998 Amsterdam Ave,40.8027668787,-73.9640214206,4.5,42442569,3347295531
43 W 32nd St,40.74814,-73.98755,4.0,6223969260,42443680
211 Ave A,40.72993,-73.9809,4.0,42439006,42440754
234 E 4th St,40.723315,-73.983139,4.0,42455867,42455396
143 Perry St,40.734966,-74.008028,4.0,6210448865,6210448855
464 Avenue Of The Americas,40.7355205143,-73.997960581,4.0,42430247,42429374
1647 2nd Ave,40.7775579,-73.9521892,4.0,42429340,42429693
113 N 3rd St,40.716641,-73.961498,4.0,42469492,598031717
114 N 6th St,40.71807,-73.960044,3.5,42469499,42506166
6 Murray St,40.7133419406,-74.0080507346,4.0,2821304137,42429562
145 E 50th St,40.75628,-73.97144,3.5,42449956,42442952
60 W 55th St,40.7625640536,-73.977281068,3.5,2140994070,371337241
201 W 11th St,40.73661,-74.00129,4.0,42430828,42436407
156 E 33rd St,40.7452456,-73.9793704,4.5,561042188,42446701
412 W 14th St,40.74115,-74.00624,4.5,4557517554,42454328
1055 Lexington Ave,40.7722,-73.96065,3.5,42447060,42447020
508 9th Ave,40.756058,-73.99395,4.0,4207913309,4491359481
79 Clinton St,40.7190299,-73.98521,4.5,3630219668,1919595921
159 W 54th St,40.763608,-73.980928,3.5,42440015,42430371
160 E 46th St,40.7533599,-73.9732416,4.0,42434087,42434092
232 E 53rd St,40.7570162692,-73.9681779884,3.5,42436710,4207124945
33 W 54th St,40.76204,-73.97718,4.0,42430371,42450426
50 Ave A,40.72383,-73.98478,4.0,42451604,42455039
341 St Nicholas Ave,40.8121862893,-73.9516100875,3.5,42432933,4207743630
21-02 30th Ave,40.76961,-73.92776,4.0,42826042,42874036
200 5th Ave,40.7423476668,-73.9898968277,3.5,449581627,42437881
42 West 48th St,40.75801,-73.98008,4.0,42430352,42443528
1293 Lexington Ave,40.7802514169,-73.9549089245,3.5,42429334,42447060
3 W 35th St,40.7496215,-73.9849205,4.0,42434946,4886239172
271 W 119th St,40.80613,-73.95317,4.0,42432900,42440125
129 E 18th St,40.73647,-73.986698,3.5,42434357,42437289
36 W 28th St,40.745513,-73.989513,3.5,42430237,42437949
184 Prince St,40.726284,-74.002151,4.0,42454423,42439335
204 E 13th St,40.73226,-73.98736,4.0,42436943,42429373
19 W 8th St,40.732688,-73.997467,4.0,42430237,42437949
206 9th Ave,40.74609,-74.00138,4.0,42437909,42443674
11 E 31st St,40.74635,-73.98494,4.0,42456568,42451674
21 Peck Slip Water St,40.7082567,-74.001797,4.0,42433231,42433229
4 W 28th St,40.7447371961,-73.9880339429,4.0,42430237,42437949
174 Bleecker St,40.7287707,-74.0008161,4.0,42430187,42431822
1501 Broadway,40.7568933349,-73.986552993,3.0,42428287,42428258
240 W 55th St,40.7648124695,-73.9829788208,3.5,4207863954,589927915
79-81 Macdougal St,40.72879,-74.00165,4.0,1692433938,42439335
1588 2nd Ave,40.77536,-73.95317,3.5,42429340,42429693
137 Eldridge St,40.719135,-73.991758,4.5,42429637,1918039876
160 E 38th St,40.7480746615,-73.976690082,3.5,42442931,3834459547
71 W 35th St,40.7504117924,-73.9867975509,3.5,42430308,42435645
39 Grove St,40.73295,-74.00454,4.0,42431802,5837088105
76 W 3rd St,40.72946,-73.99851,3.5,42428458,42430217
665 Amsterdam Ave,40.79178,-73.9718,3.5,42442534,42421741
39 E 19th St,40.73826,-73.98886,3.5,4597668038,42428179
1000 5th Ave,40.7792293838,-73.9630883932,4.0,42440397,42436475
109 Macdougal St,40.72993,-74.00082,3.5,1692433939,42430205
1167 Madison Ave,40.7806,-73.95882,4.0,42429324,42446086
38 W 32nd St,40.747757559,-73.9872882679,4.0,6223969260,42443680
307 3rd Ave,40.73903,-73.98278,3.5,42448701,42436586
235 W 35th St,40.7522492,-73.991222,3.5,42430308,42435645
15 W 27th St,40.744449,-73.988307,3.5,42434800,42434807
85 Orchard St,40.71798,-73.99042,3.5,486867490,42429766
26 E 63rd St,40.7659506265,-73.969343522,4.0,42429981,42429970
1494 2nd Ave,40.7724199,-73.9555,4.0,42429693,42443000
240 W 35th St,40.752132,-73.991852,4.0,42430308,42435645
210 W 50th St,40.76149,-73.98446,4.0,4207978589,42440001
851 6th Ave,40.7472104,-73.9899179,3.5,42430292,42430295
189 Amsterdam Ave,40.7762803218,-73.9832221055,4.0,4600226466,1061531448
9 9th Ave,40.73985,-74.00639,4.5,42436159,42444897
163 1st Ave,40.72896,-73.98454,4.0,4205565489,42440743
536 9th Ave,40.75686,-73.99356,4.0,42445001,4207913309
132 1/2 E 7th St,40.7258338928,-73.9833755493,4.0,42434148,42449023
298 Bedford Ave,40.7142031,-73.9614855,4.0,42484171,42479277
90 Greenwich Ave,40.73787,-74.0016799,4.0,42432208,42429378
147 W 24th St,40.7445145623,-73.9940418298,4.5,42427483,42428206
573 Columbus Ave,40.787535876,-73.9711353555,4.5,42438043,4215936661
633 3rd Ave,40.7495410989,-73.9751169755,3.5,42449685,42443615
130 W 3rd St,40.7306122655,-74.0009239797,3.5,42428458,42430217
413 E 12th St,40.72979,-73.98274,4.5,42446547,42446571
358 3rd Ave,40.74097,-73.98202,4.0,4138911201,42449928
177 Prince St,40.72645,-74.0018,4.0,42454423,42439335
98 Avenue C,40.723708,-73.97887,4.5,42455175,42430938
232 E 9th St,40.72973,-73.988074,3.5,42449014,42445558
151 E 50th St,40.756278,-73.971258,4.0,42449956,42442952
1703 2nd Ave,40.77946,-73.95094,3.5,42443044,42429340
49 W 27th St,40.74526,-73.99032,4.0,42434800,42434807
955 2nd Ave,40.75538,-73.96852,3.5,42442952,42442949
848 Washington Street,40.740829,-74.008071,3.5,42431154,42455357
13 First Ave,40.72345,-73.98855,4.0,42443513,42453601
444 West 13th St,40.7409813649,-74.0077186607,3.0,4557517555,42429431
2271 Adam Clayton Powell Blvd,40.81431,-73.94411,4.0,2141026494,4205440400
820 10th Ave,40.767509,-73.989576,4.0,42450434,42455643
744 9th Ave,40.76352,-73.98852,4.0,42445027,4207957614
417 Lafayette St,40.72862,-73.99227,4.0,4202984497,42439236
169 E Broadway,40.713838,-73.98976,3.5,5407894891,42433551
15 E 18th St,40.7381367772,-73.9907283558,3.5,42429657,4597668026
1495 1st Ave,40.77189,-73.95342,4.0,42436922,4215940683
82 Stanton St,40.72165,-73.98883,4.0,42432060,42432063
145 West 53rd St,40.762619,-73.980809,3.5,4207938836,42440012
359 Bowery,40.72681,-73.9912901,3.5,1773084402,1692433907
1640 2nd Ave,40.7772804,-73.9519665,3.5,42429340,42429693
89 E 42nd St,40.7525286099,-73.9780961339,4.0,42443804,42445916
4720 Center Blvd,40.745979,-73.957094,3.5,42807444,4411700985
116 2nd Ave,40.7278692186,-73.9880887632,3.5,42442843,4202957549
182 2nd Ave,40.7307352,-73.9862681,3.5,42442870,42442843
80 W 3rd St,40.72963,-73.99892,3.5,42428458,42430217
249 Ctr St,40.7205157,-73.9981652,4.5,42427327,42432165
124 E 27th St,40.74207,-73.98361,3.5,42442895,42434800
118 Greenwich Ave,40.7384763562,-74.0020936,4.0,42429378,42432214
158 Ludlow St,40.72104,-73.98775,3.0,4478001045,42429769
288 Elizabeth St,40.724617,-73.993156,4.0,42438034,42431822
148 W 24th St,40.74435,-73.99444,3.5,42427483,42428206
503 Columbus Ave,40.78526,-73.97284,3.5,4215936659,42421803
228 W 4th St,40.73407,-74.00301,3.5,42430805,42430231
130 E 40th St,40.749947565,-73.9765724932,4.0,42446949,42442935
132 W 47th St,40.75851,-73.98322,3.0,42439994,42428303
21 Clinton St,40.7208064495,-73.9843258462,4.0,1919595921,42440401
165 W 4th St,40.7322235107,-74.0013046265,4.0,42430231,1692433941
1 Penn Plz,40.7505086581,-73.99350866,4.0,42435642,42435644
30-09 34th St,40.765352,-73.918983,4.0,6406731678,42849719
420 Park Ave S,40.74391,-73.9839,3.5,4597668043,4597668032
696 10th Ave,40.76373,-73.99212,4.0,42446363,42450434
533 Grand St,40.71118,-73.95003,4.0,42520579,42535541
20 W 38th St,40.75121,-73.98391,3.5,42428268,42433604
1596 2nd Ave,40.7756878,-73.9531291,3.5,42429340,42429693
558 11th Ave,40.761082,-73.997872,4.0,42430673,42430669
212 W 79th St,40.78321,-73.97919,3.5,42442463,42428653
21-50 44th Dr,40.7476595714,-73.9455319124,4.5,42825546,42825544
97 First Ave,40.726629,-73.986359,3.5,42444827,42444835
188 Ave B,40.727958,-73.979415,4.0,42436947,42436943
157 Allen St,40.721065,-73.98986,4.5,42437109,486868873
49 Monroe St,40.7118467,-73.9937348,4.0,42433302,42448440
363 W 46th St,40.76092,-73.990022,4.0,593921858,42439990
41 Mercer St,40.72152,-74.00142,3.5,42449570,42440820
228 W 39th St,40.7544,-73.9895415,4.0,42435654,2351527463
519 Hudson St,40.733805,-74.006488,3.5,4207862997,6210448865
153 Essex St,40.7206434532,-73.9871944405,4.0,42432063,42427352
228 Front St,40.70766,-74.00205,4.0,42433205,42433218
252 West 37th St,40.7535849,-73.9914546,4.0,42435650,2351527467
55 Grand St,40.722148,-74.003677,3.5,42452026,42428436
1483 2nd Ave,40.77225,-73.95607,3.5,42429693,42443000
553 Manhattan Ave,40.8094002234,-73.9536950701,4.5,42438920,42447336
138 Ludlow St,40.7204,-73.98793,4.0,42429769,42440679
400 W 42nd St,40.7585126468,-73.9930226199,4.0,42434439,42437368
132 W 44th St,40.7565103875,-73.9845907254,3.0,42430342,42443556
95 Stanton St,40.72133,-73.98838,4.0,42432063,42427352
202 E 7th St,40.72445,-73.9802799,4.0,42434237,42434205
18 W 33rd St,40.7481499,-73.9865189,4.0,42446701,6224277869
160 8th Ave,40.74202,-74.00046,4.0,42429662,4205565518
172 7th Ave,40.74246,-73.9970699,3.5,42437890,42439830
138 Division St,40.7144988713,-73.9915559402,4.0,42440677,42437972
304 W 4th St,40.73704,-74.00386,4.5,42435583,42431500
85 10th Ave,40.743052,-74.007872,4.5,42445766,4783358910
120 W 44th St,40.7565,-73.98427,3.5,42430342,42443556
5-33 51st Ave,40.7422765542,-73.9553309153,4.5,42826890,42836084
128 W 72nd St,40.77763,-73.98003,4.0,42443336,42442432
99 E 52nd St,40.7586374,-73.9732412,4.0,42445930,6166999554
161 Lafayette St,40.7197504958,-73.9991816301,4.0,42440815,42445466
765 Washington St,40.737398,-74.00796,4.0,42431508,42448568
1442 3rd Ave,40.77614,-73.95616,4.0,42436486,6181480009
93 Macdougal St,40.7294,-74.00111,4.0,6213204043,1692433938
2361 7th Ave,40.817206,-73.942054,4.0,42423674,42440022
16 N Moore St,40.71972,-74.00707,4.0,42445700,4207143418
45 E 18th St,40.737594,-73.989166,3.5,4597668026,42437280
58 E 1st St,40.7238283489,-73.9894077042,4.5,4478001045,42437613
477 Amsterdam Ave,40.785573253,-73.9763537724,3.5,42442469,42442534
123 Allen St,40.7197126679,-73.9902404124,4.5,486868873,3212472843
31 Cornelia St,40.73136,-74.00253,4.5,42429701,42429700
1454 2nd Ave,40.771146,-73.956228,3.5,42429693,42443000
53 Christopher St,40.7338269824,-74.0021678068,3.5,4679523598,42430805
203 E 45th St,40.7527122498,-73.9725952148,3.5,4207915681,42444051
Empire State Building,40.7482015401,-73.9853947176,4.0,42446701,6224277869
154 W 72nd St,40.77807,-73.98079,4.5,42442432,42428634
70 South St,40.7049434741,-74.0048825741,3.5,42444242,42454798
1271 Broadway,40.748314092,-73.988480192,3.5,42428232,42428216
245 East 81st St,40.77496,-73.95437,4.5,42451754,42452951
910 7th Ave,40.7661399841,-73.9799804688,4.0,42440022,42440015
271 5th Ave,40.74545,-73.98652,4.5,42451674,42434800
80 St Mark's Pl,40.7276686946,-73.9857465511,4.5,42434145,42434148
523 9th Ave,40.7567,-73.99411,4.5,4207913309,4491359481
50 Bowery,40.71599,-73.99683,3.5,4202950100,5161246307
1 W 3rd St,40.7279203087,-73.99487257,3.5,42428458,42430217
31-05 34th St,40.7629734278,-73.9211956412,4.5,42856527,42856556
199 Prince St,40.7267198,-74.0027459,3.5,42454423,42439335
53 W 36th St,40.750905,-73.985823,3.5,42430311,42452973
14 1st Ave,40.72339,-73.98817,3.5,42443513,42453601
209 E 42nd St,40.750647,-73.9737998,3.5,4202958489,42455929
1166 1st Ave,40.76256,-73.9596,3.5,6177439749,4215940675
127 Grand St,40.7204278,-74.0002028,4.5,42428436,4207150078
34 W 32nd St,40.7477239,-73.9872855,4.0,6223969260,42443680
80 2nd Ave,40.726384,-73.988873,3.5,42442843,4202957549
113 Ludlow St,40.71949,-73.98892,3.5,42429769,42440679
212 Lafayette St,40.721816,-73.997927,3.5,42430044,42440815
281 W 12th St,40.7376460594,-74.0037469224,3.5,42436423,42435578
343 Broome St,40.719598,-73.9948569,3.5,42432184,42427327
41 1st Ave,40.724582,-73.988063,3.5,6133355298,42437339
251 Church St,40.71782,-74.00547,3.5,4143851142,42440825
241 W 14th St,40.73952,-74.00124,4.0,42435596,42436439
106 3rd Ave,40.73281,-73.98784,3.5,42436941,42440729
1485 2nd Ave,40.77231,-73.95603,4.5,42429693,42443000
101 W 75th St,40.7796086991,-73.9776904359,3.5,42443344,42442451
999 Manhattan Ave,40.7332033928,-73.9549667725,4.5,42516051,42501788
252 W 47th St,40.759833,-73.986698,3.5,42428303,593921860
903 Madison Ave,40.7721165011,-73.9650373902,4.5,42436477,42446021
22 E 54th St,40.7604637004,-73.9742553564,3.5,42445936,596775919
30-13 Broadway,40.7623,-73.92555,4.0,3570249922,42849730
129 E 15th St,40.7345983,-73.9876737,3.5,42431459,42431452
204 W 14th St,40.73875,-74.00053,3.5,42439823,42430253
226 E 53rd St,40.7570686,-73.9684187,4.0,4207124945,42436707
49 Clinton St,40.719758,-73.985011,4.0,3630219668,1919595921
2272 Frederick Douglass Blvd,40.807978,-73.952365,3.5,42435794,42435805
1 Water St,40.70318,-73.9946499,4.0,42493375,3174844147
125 MacDougal St,40.7306,-74.00023,3.5,1692433941,6213204043
121 W 45th St,40.7572822,-73.983625,3.5,42430344,593921856
,40.747176,-73.981957,4.5,561042190,561042188
151 2nd Ave,40.72957,-73.98719,4.0,42442870,42442843
304 Bowery,40.724811,-73.992832,4.0,4202950104,42437612
210 W 55th St,40.7645,-73.9819,3.0,2140994070,371337241
411 3rd Ave,40.742366,-73.980186,3.0,4138911201,42449928
23 Lexington Ave,40.739848,-73.984254,4.0,42436582,42446925
231 E 14th St,40.7329864502,-73.985710144,3.5,42440737,42440743
826 10th Ave,40.7675581,-73.9892952,4.0,42450434,42455643
110 Chambers St,40.714877,-74.008306,3.5,42431611,42431614
348 W 52nd St,40.76404,-73.9869499,3.5,42446386,42446353
204 Varick St,40.728407,-74.0052,3.5,42448563,42424864
33-09 36th Ave,40.7557171543,-73.9278112924,4.5,42905205,42938567
46 Greenwich Ave,40.735622,-74.000244,3.5,42432201,42430828
61 Christopher St,40.7337855865,-74.0024324895,3.5,4679523598,42430805
190 W 4th St,40.7324927,-74.0020135,4.0,42430231,1692433941
6 St Mark's Pl,40.72923,-73.98948,3.5,42434140,42434145
37-15 Broadway,40.7596365,-73.9199343,4.0,42849730,2402842566
1556 2nd Ave,40.7743636,-73.9539916,3.5,42429340,42429693
349 W 46th St,40.76067,-73.98974,3.5,593921858,42439990
2799 Broadway 108th St,40.8029136693,-73.967958698,3.5,595314101,42428760
11 Fulton St,40.70654,-74.00325,4.0,42440270,42440280
12 W 45th St,40.755575,-73.980479,3.5,42432693,42430344
